Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF10856,,,0.0
PF10873,,,0.0
PF10961,,,0.0
PF10996,0.5,1.11,0.17
PF11002,0.84,3.77,0.0
PF11027,,,0.0
PF11028,,,0.0
PF11029,,,0.0
PF11032,,,0.0
PF11035,,,0.0
PF11037,,,0.0
PF11057,0.49,2.09,0.21
PF11069,,,0.0
PF11092,,,0.0
PF11095,,,0.0
PF11107,,,0.0
PF11109,,,0.0
PF11111,,,0.0
PF11176,,,0.0
PF11221,,,0.0
PF11229,,,0.0
PF11232,0.84,3.89,0.01
PF11235,,,0.0
PF11261,0.92,5.05,0.0
PF11262,,,0.0
PF11265,,,0.0
PF11277,,,0.0
PF11315,,,0.0
PF11326,,,0.0
PF11357,0.46,3.38,0.43
PF11365,0.65,1.07,0.02
PF11380,,,0.0
PF11409,,,0.0
PF11411,,,0.0
PF11413,0.65,2.82,0.16
PF11414,0.5,0.89,0.06
PF11416,,,0.0
PF11461,0.58,1.44,0.08
PF11464,0.76,2.49,0.02
PF11465,,,0.0
PF11466,,,0.0
PF11467,0.7,1.98,0.02
PF11470,,,0.0
PF11502,0.74,2.79,0.1
PF11510,,,0.0
PF11515,0.74,2.83,0.03
PF11521,,,0.0
PF11527,0.63,1.01,0.03
PF11531,,,0.0
PF11532,,,0.0
PF11538,,,0.0
PF11540,0.81,3.5,0.03
PF11543,,,0.0
PF11547,,,0.0
PF11548,0.71,1.98,0.01
PF11555,,,0.0
PF11559,,,0.0
PF11560,,,0.0
PF11566,0.58,0.52,0.07
PF11568,,,0.0
PF11569,0.51,2.09,0.23
PF11571,,,0.0
PF11573,,,0.0
PF11577,0.64,1.36,0.01
PF11587,,,0.0
PF11594,,,0.0
PF11598,0.65,2.57,0.08
PF11600,,,0.0
PF11601,0.84,4.49,0.03
PF11605,,,0.0
PF11608,,,0.0
PF11616,0.75,3.07,0.0
PF11618,0.73,2.49,0.01
PF11620,,,0.0
PF11626,,,0.0
PF11627,1.0,5.76,0.0
PF11628,0.75,3.3,0.03
PF11629,0.83,3.58,0.0
PF11635,,,0.0
PF11636,,,0.0
PF11640,,,0.0
PF11648,0.66,2.03,0.03
PF11652,0.71,2.53,0.06
PF11669,0.59,1.97,0.11
PF11698,,,0.0
PF11699,,,0.0
PF11701,0.78,2.81,0.01
PF11704,0.54,0.6,0.32
PF11705,0.66,1.67,0.04
PF11707,,,0.0
PF11708,,,0.0
PF11715,,,0.0
PF11717,0.48,1.68,0.16
PF11718,,,0.0
PF11719,,,0.0
PF11721,,,0.0
PF11722,,,0.0
PF11732,,,0.0
PF11759,0.5,3.65,0.36
PF11764,0.73,3.14,0.12
PF11768,,,0.0
PF11770,,,0.0
PF11771,,,0.0
PF11779,0.72,3.06,0.04
PF11781,,,0.0
PF11788,,,0.0
PF11789,,,0.0
PF11793,,,0.0
PF11798,,,0.0
PF11799,0.37,0.44,0.25
PF11802,,,0.0
PF11803,,,0.0
PF11816,,,0.0
PF11817,,,0.0
PF11819,0.62,2.02,0.06
PF11825,0.66,1.55,0.04
PF11830,0.77,3.04,0.06
PF11831,,,0.0
PF11834,,,0.0
PF11835,0.61,2.5,0.08
PF11838,0.44,1.23,0.09
PF11841,0.69,2.52,0.05
PF11851,0.45,1.58,0.3
PF11857,0.6,1.95,0.07
PF11861,,,0.0
PF11864,,,0.0
PF11865,,,0.0
PF11875,,,0.0
PF11878,0.53,1.79,0.05
PF11879,0.65,2.92,0.16
PF11881,0.56,1.51,0.15
PF11882,0.41,3.61,0.54
PF11894,,,0.0
PF11904,0.59,2.37,0.14
PF11911,,,0.0
PF11914,0.58,4.89,0.41
PF11916,,,0.0
PF11918,0.47,0.87,0.11
PF11919,,,0.0
PF11923,,,0.0
PF11928,0.52,1.58,0.17
PF11931,,,0.0
PF11933,0.68,2.81,0.1
PF11934,0.63,1.96,0.07
PF11935,,,0.0
PF11938,0.33,1.13,0.35
PF11942,,,0.0
PF11945,0.93,4.95,0.06
PF11952,0.69,2.48,0.08
PF11956,0.71,1.96,0.02
PF11957,,,0.0
PF11968,,,0.0
PF11969,0.48,0.94,0.16
PF11971,0.7,2.95,0.04
PF11976,0.69,2.88,0.04
PF11977,0.73,3.33,0.02
PF11978,,,0.0
PF11979,0.79,3.07,0.01
PF11980,0.8,2.98,0.01
PF11987,0.6,0.58,0.08
PF12001,0.69,2.9,0.04
PF12002,,,0.0
PF12004,0.55,1.51,0.17
PF12009,,,0.0
PF12012,0.57,1.97,0.07
PF12014,,,0.0
PF12016,,,0.0
PF12017,,,0.0
PF12018,,,0.0
PF12020,0.81,4.04,0.02
PF12022,,,0.0
PF12024,0.63,1.24,0.04
PF12026,0.53,1.69,0.15
PF12030,0.65,2.12,0.15
PF12031,0.9,4.36,0.0
PF12036,0.64,2.12,0.01
PF12037,0.54,3.82,0.42
PF12045,0.47,2.42,0.36
PF12047,,,0.0
PF12052,0.87,4.01,0.02
PF12053,0.8,3.43,0.0
PF12054,,,0.0
PF12057,,,0.0
PF12062,0.84,4.2,0.01
PF12063,0.76,2.51,0.03
PF12066,,,0.0
PF12067,0.54,2.0,0.23
PF12068,0.47,1.37,0.2
PF12070,,,0.0
PF12075,0.76,3.84,0.05
PF12090,0.84,4.08,0.06
PF12104,,,0.0
PF12108,,,0.0
PF12109,,,0.0
PF12110,,,0.0
PF12114,0.6,2.1,0.14
PF12125,0.97,5.44,0.0
PF12126,,,0.0
PF12129,0.8,3.67,0.06
PF12130,0.45,1.63,0.22
PF12134,,,0.0
PF12140,0.58,2.01,0.04
PF12144,0.65,1.63,0.07
PF12145,0.78,3.03,0.04
PF12146,0.39,1.47,0.44
PF12148,0.72,3.14,0.1
PF12153,,,0.0
PF12157,0.98,5.22,0.0
PF12160,,,0.0
PF12162,,,0.0
PF12166,0.79,3.18,0.02
PF12171,0.43,1.78,0.11
PF12177,,,0.0
PF12178,,,0.0
PF12179,0.68,1.62,0.0
PF12180,0.63,1.3,0.03
PF12185,0.67,2.04,0.07
PF12188,,,0.0
PF12191,,,0.0
PF12196,,,0.0
PF12201,,,0.0
PF12202,0.61,2.11,0.05
PF12203,0.78,3.69,0.09
PF12205,0.88,4.02,0.01
PF12210,,,0.0
PF12213,,,0.0
PF12214,0.5,-1.0,0.49
PF12215,,,0.0
PF12220,,,0.0
PF12230,,,0.0
PF12231,,,0.0
PF12232,0.67,1.75,0.05
PF12234,0.37,2.56,0.53
PF12235,0.49,2.83,0.36
PF12237,,,0.0
PF12240,0.77,3.13,0.04
PF12248,,,0.0
PF12251,,,0.0
PF12253,,,0.0
PF12254,,,0.0
PF12257,,,0.0
PF12258,,,0.0
PF12260,0.37,0.88,0.26
PF12265,0.62,2.22,0.17
PF12269,,,0.0
PF12280,0.67,1.73,0.06
PF12284,0.44,1.74,0.32
PF12287,0.67,1.96,0.07
PF12295,,,0.0
PF12297,,,0.0
PF12301,0.38,1.36,0.42
PF12304,0.67,1.74,0.02
PF12308,0.77,3.34,0.02
PF12309,,,0.0
PF12310,0.62,1.82,0.08
PF12316,0.51,2.94,0.31
PF12317,,,0.0
PF12325,,,0.0
PF12328,,,0.0
PF12329,,,0.0
PF12330,,,0.0
PF12333,,,0.0
PF12335,0.81,3.35,0.01
PF12336,0.35,2.53,0.53
PF12341,,,0.0
PF12346,,,0.0
PF12347,0.49,1.4,0.12
PF12348,0.39,0.71,0.26
PF12349,0.49,1.38,0.09
PF12352,0.48,0.74,0.04
PF12353,,,0.0
PF12356,,,0.0
PF12360,0.79,3.7,0.07
PF12366,,,0.0
PF12368,,,0.0
PF12369,,,0.0
PF12371,0.68,1.78,0.01
PF12372,,,0.0
PF12374,,,0.0
PF12394,0.81,3.37,0.0
PF12397,,,0.0
PF12400,,,0.0
PF12402,0.75,3.25,0.08
PF12403,0.74,3.15,0.02
PF12409,0.5,1.27,0.14
PF12413,0.61,2.01,0.09
PF12414,0.83,4.43,0.07
PF12416,,,0.0
PF12422,,,0.0
PF12423,0.49,1.54,0.15
PF12424,0.71,3.41,0.14
PF12430,1.0,5.08,0.0
PF12432,,,0.0
PF12436,,,0.0
PF12440,0.41,1.64,0.29
PF12443,0.58,0.32,0.03
PF12444,0.61,2.11,0.1
PF12448,0.65,2.13,0.2
PF12451,,,0.0
PF12453,,,0.0
PF12455,,,0.0
PF12456,0.57,1.37,0.08
PF12457,,,0.0
PF12460,,,0.0
PF12463,,,0.0
PF12465,0.76,2.51,0.0
PF12470,,,0.0
PF12473,0.33,1.26,0.43
PF12474,0.55,1.36,0.01
PF12478,0.89,4.25,0.02
PF12480,,,0.0
PF12483,,,0.0
PF12485,0.54,1.11,0.09
PF12489,0.54,0.19,0.22
PF12490,,,0.0
PF12491,,,0.0
PF12496,0.6,2.46,0.12
PF12497,,,0.0
PF12509,0.42,-0.23,0.13
PF12510,0.58,1.55,0.08
PF12513,,,0.0
PF12516,0.69,1.83,0.01
PF12529,0.77,3.01,0.0
PF12530,,,0.0
PF12533,0.6,2.47,0.13
PF12534,0.59,2.55,0.11
PF12537,1.0,4.9,0.0
PF12540,0.54,0.32,0.26
PF12542,,,0.0
PF12547,0.55,1.33,0.33
PF12548,0.5,1.77,0.25
PF12549,0.49,0.34,0.01
PF12554,,,0.0
PF12560,,,0.0
PF12567,,,0.0
PF12569,0.86,3.93,0.0
PF12572,,,0.0
PF12576,,,0.0
PF12577,,,0.0
PF12578,0.5,0.73,0.11
PF12580,,,0.0
PF12584,,,0.0
PF12589,,,0.0
PF12595,0.76,2.86,0.04
PF12597,,,0.0
PF12598,0.59,0.62,0.05
PF12605,0.39,3.61,0.54
PF12606,0.66,2.94,0.08
PF12610,0.65,1.94,0.11
PF12612,,,0.0
PF12618,,,0.0
PF12619,,,0.0
PF12624,0.58,1.79,0.09
PF12627,,,0.0
PF12631,,,0.0
PF12632,,,0.0
PF12640,,,0.0
PF12643,,,0.0
PF12656,,,0.0
PF12657,,,0.0
PF12660,,,0.0
PF12661,0.43,2.65,0.19
PF12662,0.49,3.0,0.18
PF12678,0.74,3.18,0.03
PF12689,,,0.0
PF12697,0.41,1.17,0.47
PF12698,0.14,0.44,0.62
PF12701,0.7,2.42,0.06
PF12705,,,0.0
PF12706,,,0.0
PF12714,0.46,2.25,0.14
PF12717,0.6,0.94,0.12
PF12719,,,0.0
PF12721,0.64,0.91,0.0
PF12722,,,0.0
PF12734,,,0.0
PF12736,0.35,0.64,0.29
PF12738,0.53,0.95,0.06
PF12739,,,0.0
PF12742,,,0.0
PF12743,,,0.0
PF12745,,,0.0
PF12752,0.63,1.82,0.08
PF12755,,,0.0
PF12756,0.4,0.86,0.23
PF12763,0.42,1.92,0.26
PF12765,,,0.0
PF12767,0.5,0.0,0.49
PF12769,,,0.0
PF12770,,,0.0
PF12772,,,0.0
PF12773,,,0.0
PF12774,0.48,2.54,0.25
PF12775,0.42,1.64,0.19
PF12777,0.36,1.32,0.23
PF12780,0.42,1.8,0.21
PF12781,0.51,2.22,0.13
PF12783,0.53,1.46,0.14
PF12796,0.1,0.92,0.74
PF12799,0.43,1.33,0.27
PF12807,,,0.0
PF12810,0.68,1.72,0.07
PF12816,,,0.0
PF12820,,,0.0
PF12826,,,0.0
PF12830,,,0.0
PF12832,0.57,0.45,0.13
PF12836,0.46,1.28,0.17
PF12838,,,0.0
PF12842,,,0.0
PF12845,0.49,0.76,0.05
PF12848,0.62,1.53,0.09
PF12850,,,0.0
PF12851,0.49,1.92,0.32
PF12859,,,0.0
PF12861,,,0.0
PF12862,0.53,0.7,0.39
PF12871,,,0.0
PF12872,0.33,0.64,0.19
PF12874,0.35,1.78,0.2
PF12877,0.66,1.7,0.05
PF12881,0.68,4.01,0.23
PF12884,0.56,2.81,0.3
PF12885,0.65,2.31,0.06
PF12886,0.71,2.62,0.05
PF12894,0.54,0.74,0.34
PF12895,0.44,0.57,0.1
PF12896,,,0.0
PF12901,0.59,1.44,0.06
PF12906,0.5,3.04,0.2
PF12922,,,0.0
PF12923,0.92,5.09,0.07
PF12924,0.77,3.64,0.0
PF12925,0.76,3.06,0.01
PF12926,0.99,4.89,0.0
PF12928,,,0.0
PF12931,0.54,1.32,0.16
PF12932,0.74,3.09,0.06
PF12933,,,0.0
PF12934,,,0.0
PF12936,,,0.0
PF12937,0.29,1.45,0.39
PF12938,,,0.0
PF12940,,,0.0
PF12947,0.38,2.49,0.3
PF12971,,,0.0
PF12972,,,0.0
PF12998,0.54,1.93,0.1
PF12999,,,0.0
PF13000,0.5,-2.0,0.5
PF13001,,,0.0
PF13012,0.53,0.99,0.03
PF13015,,,0.0
PF13017,,,0.0
PF13023,,,0.0
PF13085,,,0.0
PF13086,0.15,1.07,0.72
PF13087,0.33,1.01,0.29
PF13088,0.48,1.53,0.24
PF13091,0.5,1.16,0.21
PF13092,,,0.0
PF13094,,,0.0
PF13096,,,0.0
PF13097,,,0.0
PF13167,,,0.0
PF13174,0.59,0.62,0.03
PF13176,0.4,0.88,0.23
PF13177,,,0.0
PF13180,0.68,2.19,0.02
PF13181,0.24,0.59,0.31
PF13191,0.58,0.27,0.12
PF13193,0.47,1.47,0.12
PF13202,0.27,1.48,0.39
PF13229,0.25,0.64,0.44
PF13233,,,0.0
PF13234,,,0.0
PF13236,,,0.0
PF13238,0.51,0.95,0.18
PF13240,,,0.0
PF13242,0.56,2.1,0.14
PF13246,0.24,1.14,0.45
PF13251,,,0.0
PF13270,0.78,3.07,0.07
PF13271,,,0.0
PF13279,,,0.0
PF13281,0.72,2.83,0.01
PF13287,,,0.0
PF13289,0.7,2.51,0.08
PF13293,0.74,3.65,0.06
PF13297,0.7,2.35,0.13
PF13299,,,0.0
PF13300,,,0.0
PF13302,,,0.0
PF13306,0.34,0.66,0.32
PF13307,0.53,2.27,0.21
PF13324,,,0.0
PF13325,,,0.0
PF13328,,,0.0
PF13330,0.54,2.89,0.15
PF13339,,,0.0
PF13341,,,0.0
PF13344,0.4,1.2,0.33
PF13347,0.53,1.05,0.11
PF13349,,,0.0
PF13359,,,0.0
PF13361,,,0.0
PF13365,0.4,1.51,0.32
PF13369,,,0.0
PF13374,0.43,1.28,0.25
PF13378,,,0.0
PF13383,,,0.0
PF13385,0.29,0.55,0.34
PF13392,,,0.0
PF13393,0.63,2.0,0.1
PF13402,0.86,4.16,0.0
PF13405,0.55,1.75,0.15
PF13410,0.39,1.11,0.29
PF13414,0.4,1.09,0.14
PF13415,,,0.0
PF13417,0.43,0.92,0.16
PF13419,,,0.0
PF13423,,,0.0
PF13424,0.3,0.84,0.25
PF13426,0.43,1.75,0.22
PF13431,,,0.0
PF13432,0.19,0.39,0.47
PF13439,,,0.0
PF13450,0.38,1.34,0.33
PF13460,0.56,0.17,0.2
PF13465,0.69,4.14,0.1
PF13469,0.89,4.3,0.01
PF13472,0.84,3.86,0.0
PF13476,,,0.0
PF13481,,,0.0
PF13483,,,0.0
PF13489,0.54,0.13,0.29
PF13499,0.21,1.24,0.49
PF13506,,,0.0
PF13507,,,0.0
PF13510,,,0.0
PF13513,0.49,0.44,0.14
PF13516,0.31,1.4,0.35
PF13517,0.39,0.74,0.27
PF13519,0.4,1.04,0.25
PF13520,0.36,1.49,0.3
PF13522,0.54,1.52,0.2
PF13532,0.26,0.38,0.45
PF13534,,,0.0
PF13537,,,0.0
PF13540,,,0.0
PF13543,,,0.0
PF13553,0.75,2.71,0.01
PF13558,,,0.0
PF13561,0.45,1.24,0.1
PF13570,,,0.0
PF13574,,,0.0
PF13589,0.31,1.23,0.4
PF13593,,,0.0
PF13602,0.49,0.94,0.22
PF13604,,,0.0
PF13616,,,0.0
PF13620,0.39,1.47,0.25
PF13621,0.36,0.9,0.27
PF13622,,,0.0
PF13625,,,0.0
PF13637,0.32,1.13,0.34
PF13638,0.4,0.7,0.3
PF13639,0.41,2.62,0.2
PF13640,0.32,1.57,0.41
PF13641,0.83,3.9,0.04
PF13646,0.37,0.58,0.3
PF13649,0.36,0.65,0.27
PF13656,0.83,3.45,0.0
PF13660,,,0.0
PF13661,,,0.0
PF13664,,,0.0
PF13669,,,0.0
PF13671,0.3,0.88,0.36
PF13676,0.44,0.51,0.21
PF13679,0.54,0.4,0.28
PF13691,,,0.0
PF13695,0.43,1.67,0.21
PF13696,0.79,3.71,0.0
PF13704,0.67,3.02,0.12
PF13705,0.6,0.8,0.04
PF13716,0.26,1.02,0.46
PF13718,,,0.0
PF13725,,,0.0
PF13733,0.57,2.63,0.12
PF13757,0.72,1.97,0.01
PF13764,,,0.0
PF13765,0.47,1.83,0.17
PF13768,0.29,0.74,0.37
PF13771,0.45,1.86,0.1
PF13772,,,0.0
PF13774,0.39,1.25,0.28
PF13775,,,0.0
PF13778,0.48,1.37,0.15
PF13793,0.74,3.22,0.05
PF13802,0.52,1.73,0.12
PF13804,0.67,4.84,0.28
PF13812,,,0.0
PF13815,0.75,2.57,0.0
PF13820,,,0.0
PF13821,,,0.0
PF13831,0.59,3.3,0.11
PF13832,0.42,2.3,0.27
PF13833,0.3,1.01,0.28
PF13836,0.62,1.63,0.03
PF13837,0.5,2.29,0.24
PF13838,0.7,2.62,0.07
PF13840,0.6,2.0,0.07
PF13841,0.38,1.92,0.18
PF13842,,,0.0
PF13843,0.51,1.67,0.12
PF13844,,,0.0
PF13846,0.61,4.78,0.38
PF13847,0.57,0.49,0.15
PF13848,0.25,0.4,0.4
PF13850,0.58,1.58,0.05
PF13851,,,0.0
PF13853,0.29,1.89,0.43
PF13855,0.23,1.05,0.44
PF13857,,,0.0
PF13862,,,0.0
PF13863,0.5,1.06,0.01
PF13864,0.6,0.64,0.0
PF13865,0.63,1.43,0.18
PF13866,0.9,4.28,0.0
PF13867,0.9,4.15,0.0
PF13868,0.43,0.43,0.06
PF13869,,,0.0
PF13871,0.84,3.58,0.01
PF13872,0.84,3.86,0.03
PF13873,0.47,1.05,0.04
PF13874,,,0.0
PF13877,0.63,1.06,0.03
PF13878,0.85,3.88,0.0
PF13879,0.48,0.84,0.17
PF13880,0.84,3.86,0.0
PF13881,,,0.0
PF13882,0.7,3.0,0.08
PF13883,0.69,2.24,0.02
PF13884,0.8,3.1,0.04
PF13885,0.22,2.88,0.62
PF13886,0.59,0.55,0.06
PF13887,0.88,4.0,0.0
PF13888,0.66,1.68,0.04
PF13890,,,0.0
PF13891,0.47,1.46,0.16
PF13892,,,0.0
PF13893,0.38,1.54,0.35
PF13894,0.51,2.44,0.08
PF13895,0.17,0.88,0.55
PF13896,0.34,2.29,0.53
PF13897,0.78,3.42,0.03
PF13898,0.51,1.37,0.19
PF13899,0.57,1.6,0.07
PF13901,0.57,2.15,0.03
PF13902,,,0.0
PF13903,0.3,0.55,0.26
PF13904,,,0.0
PF13905,0.43,1.22,0.2
PF13906,0.74,3.39,0.0
PF13907,0.88,4.26,0.01
PF13908,0.32,1.55,0.38
PF13909,0.56,2.74,0.07
PF13910,,,0.0
PF13911,0.5,0.95,0.13
PF13912,0.36,2.13,0.29
PF13913,0.49,2.05,0.14
PF13914,0.66,1.98,0.14
PF13916,0.67,1.79,0.05
PF13917,0.57,1.95,0.31
PF13918,0.63,2.11,0.02
PF13919,0.82,3.81,0.03
PF13920,0.35,2.0,0.23
PF13921,0.42,1.67,0.18
PF13922,0.58,4.22,0.32
PF13923,0.43,2.31,0.13
PF13925,0.62,1.0,0.05
PF13926,0.47,0.96,0.22
PF13927,0.16,0.94,0.54
PF13931,,,0.0
PF13932,,,0.0
PF13934,,,0.0
PF13949,0.59,0.63,0.03
PF13959,0.5,1.25,0.09
PF13965,0.8,3.4,0.03
PF13971,,,0.0
PF13975,,,0.0
PF14008,,,0.0
PF14046,0.7,2.71,0.04
PF14047,0.85,3.94,0.01
PF14048,0.72,2.66,0.04
PF14049,0.44,1.81,0.42
PF14050,0.67,2.37,0.11
PF14051,0.92,4.89,0.0
PF14061,0.74,3.55,0.12
PF14073,0.74,2.46,0.01
PF14075,0.78,3.13,0.02
PF14077,,,0.0
PF14138,,,0.0
PF14160,0.57,1.72,0.12
PF14161,0.37,1.82,0.47
PF14186,,,0.0
PF14204,,,0.0
PF14222,0.9,4.29,0.0
PF14225,0.83,3.65,0.0
PF14228,0.21,1.13,0.72
PF14237,,,0.0
PF14252,,,0.0
PF14260,0.6,1.07,0.03
PF14291,0.58,1.07,0.19
PF14304,0.99,4.59,0.0
PF14306,0.83,3.69,0.01
PF14309,,,0.0
PF14324,0.72,3.11,0.04
PF14327,0.95,4.54,0.0
PF14336,,,0.0
PF14360,0.79,3.9,0.01
PF14369,,,0.0
PF14370,0.87,4.24,0.0
PF14374,,,0.0
PF14377,0.46,1.37,0.18
PF14381,,,0.0
PF14382,0.61,1.06,0.05
PF14396,,,0.0
PF14413,,,0.0
PF14429,0.44,1.61,0.14
PF14438,0.76,3.03,0.01
PF14443,0.72,2.9,0.05
PF14444,0.61,2.77,0.19
PF14447,,,0.0
PF14465,,,0.0
PF14469,,,0.0
PF14473,0.65,1.46,0.03
PF14478,,,0.0
PF14484,0.76,2.75,0.01
PF14492,0.5,1.8,0.14
PF14493,,,0.0
PF14497,0.36,0.43,0.25
PF14500,,,0.0
PF14513,0.31,2.21,0.57
PF14520,,,0.0
PF14523,0.6,1.79,0.04
PF14533,0.42,0.82,0.33
PF14538,,,0.0
PF14542,,,0.0
PF14545,0.63,1.0,0.03
PF14551,0.32,0.51,0.33
PF14554,,,0.0
PF14555,0.41,1.38,0.21
PF14559,0.45,0.35,0.16
PF14560,0.48,0.6,0.16
PF14565,,,0.0
PF14566,0.6,0.83,0.12
PF14570,,,0.0
PF14572,0.6,3.39,0.25
PF14575,0.35,1.68,0.37
PF14580,0.23,0.96,0.49
PF14593,,,0.0
PF14596,,,0.0
PF14598,0.46,1.57,0.11
PF14599,,,0.0
PF14603,0.58,2.01,0.12
PF14604,0.23,1.76,0.52
PF14608,0.43,2.52,0.2
PF14617,,,0.0
PF14619,0.87,4.97,0.09
PF14621,,,0.0
PF14622,,,0.0
PF14629,,,0.0
PF14630,,,0.0
PF14631,,,0.0
PF14632,,,0.0
PF14633,,,0.0
PF14634,0.41,1.46,0.26
PF14635,,,0.0
PF14636,0.79,3.04,0.03
PF14637,0.84,3.69,0.01
PF14638,0.84,3.73,0.02
PF14639,,,0.0
PF14641,,,0.0
PF14642,0.27,3.1,0.66
PF14643,,,0.0
PF14644,,,0.0
PF14645,0.5,1.31,0.19
PF14646,,,0.0
PF14647,,,0.0
PF14648,0.49,4.81,0.5
PF14649,,,0.0
PF14650,0.66,2.69,0.09
PF14651,0.68,2.22,0.01
PF14652,0.58,2.18,0.29
PF14653,0.68,3.19,0.08
PF14654,0.69,1.72,0.04
PF14655,,,0.0
PF14656,,,0.0
PF14658,,,0.0
PF14661,,,0.0
PF14662,,,0.0
PF14663,,,0.0
PF14664,,,0.0
PF14665,,,0.0
PF14666,,,0.0
PF14668,,,0.0
PF14669,,,0.0
PF14670,0.34,2.57,0.37
PF14671,0.86,4.15,0.02
PF14672,0.5,4.28,0.37
PF14674,,,0.0
PF14675,,,0.0
PF14676,,,0.0
PF14677,,,0.0
PF14678,,,0.0
PF14679,,,0.0
PF14680,,,0.0
PF14681,0.67,1.99,0.09
PF14687,,,0.0
PF14688,,,0.0
PF14691,,,0.0
PF14694,,,0.0
PF14695,,,0.0
PF14697,,,0.0
PF14698,,,0.0
PF14699,,,0.0
PF14700,,,0.0
PF14701,,,0.0
PF14702,,,0.0
PF14704,,,0.0
PF14705,0.67,1.41,0.01
PF14707,0.5,2.03,0.17
PF14709,0.44,0.96,0.23
PF14712,0.59,0.72,0.04
PF14713,,,0.0
PF14716,0.52,1.16,0.05
PF14719,0.57,1.88,0.15
PF14721,,,0.0
PF14722,0.57,1.8,0.15
PF14723,0.57,1.38,0.27
PF14724,,,0.0
PF14726,,,0.0
PF14727,,,0.0
PF14728,,,0.0
PF14732,,,0.0
PF14735,,,0.0
PF14736,,,0.0
PF14737,,,0.0
PF14738,,,0.0
PF14739,,,0.0
PF14740,,,0.0
PF14744,,,0.0
PF14745,,,0.0
PF14746,,,0.0
PF14748,0.82,3.36,0.01
PF14749,0.64,1.15,0.02
PF14750,,,0.0
PF14752,,,0.0
PF14753,0.6,1.94,0.2
PF14759,,,0.0
PF14761,,,0.0
PF14763,,,0.0
PF14764,,,0.0
PF14766,,,0.0
PF14767,,,0.0
PF14768,,,0.0
PF14769,0.55,0.69,0.22
PF14770,,,0.0
PF14771,0.59,1.07,0.2
PF14772,0.58,0.48,0.02
PF14773,,,0.0
PF14774,0.71,2.48,0.01
PF14775,,,0.0
PF14776,,,0.0
PF14777,,,0.0
PF14778,,,0.0
PF14779,,,0.0
PF14781,,,0.0
PF14782,,,0.0
PF14783,,,0.0
PF14784,,,0.0
PF14787,0.98,5.65,0.0
PF14788,,,0.0
PF14791,0.54,1.77,0.12
PF14792,0.49,1.59,0.27
PF14796,0.72,2.25,0.03
PF14797,,,0.0
PF14798,0.48,1.41,0.1
PF14799,0.69,2.22,0.09
PF14800,,,0.0
PF14802,,,0.0
PF14806,,,0.0
PF14807,,,0.0
PF14808,,,0.0
PF14811,,,0.0
PF14813,,,0.0
PF14815,,,0.0
PF14816,0.64,1.34,0.04
PF14817,,,0.0
PF14818,0.62,0.9,0.06
PF14820,0.93,5.82,0.01
PF14821,0.61,0.95,0.12
PF14822,0.81,3.38,0.0
PF14825,,,0.0
PF14826,,,0.0
PF14828,,,0.0
PF14833,0.61,0.61,0.04
PF14835,,,0.0
PF14836,0.52,1.96,0.2
PF14837,,,0.0
PF14838,,,0.0
PF14839,,,0.0
PF14843,0.51,2.48,0.16
PF14844,0.43,1.51,0.24
PF14845,0.66,1.79,0.04
PF14846,,,0.0
PF14851,0.63,1.84,0.09
PF14852,,,0.0
PF14853,,,0.0
PF14854,0.52,1.61,0.24
PF14857,0.75,3.09,0.07
PF14858,,,0.0
PF14874,,,0.0
PF14875,0.53,1.58,0.17
PF14880,,,0.0
PF14881,,,0.0
PF14886,,,0.0
PF14887,,,0.0
PF14893,0.41,2.06,0.32
PF14895,,,0.0
PF14901,,,0.0
PF14904,0.62,4.44,0.34
PF14906,,,0.0
PF14908,,,0.0
PF14909,0.7,2.35,0.06
PF14910,,,0.0
PF14911,,,0.0
PF14913,,,0.0
PF14914,0.73,3.95,0.17
PF14915,0.44,2.58,0.34
PF14916,0.74,2.93,0.08
PF14917,0.97,4.98,0.02
PF14918,,,0.0
PF14919,,,0.0
PF14920,,,0.0
PF14921,0.5,1.78,0.17
PF14922,0.64,1.43,0.04
PF14923,,,0.0
PF14924,,,0.0
PF14925,,,0.0
PF14926,,,0.0
PF14927,0.48,1.28,0.25
PF14929,,,0.0
PF14931,,,0.0
PF14932,,,0.0
PF14933,,,0.0
PF14934,,,0.0
PF14935,,,0.0
PF14936,,,0.0
PF14937,,,0.0
PF14938,0.67,2.11,0.07
PF14939,,,0.0
PF14940,0.53,1.59,0.39
PF14941,,,0.0
PF14942,,,0.0
PF14943,,,0.0
PF14944,0.5,3.74,0.41
PF14946,,,0.0
PF14948,0.48,1.72,0.33
PF14949,0.71,2.54,0.02
PF14950,,,0.0
PF14951,,,0.0
PF14952,,,0.0
PF14953,,,0.0
PF14954,0.79,3.02,0.0
PF14955,,,0.0
PF14956,,,0.0
PF14957,0.26,1.66,0.61
PF14958,,,0.0
PF14959,,,0.0
PF14960,,,0.0
PF14961,0.5,-4.0,0.5
PF14962,,,0.0
PF14963,,,0.0
PF14965,0.6,0.8,0.05
PF14966,,,0.0
PF14967,0.73,2.67,0.06
PF14968,,,0.0
PF14969,,,0.0
PF14970,0.5,-0.4,0.49
PF14972,,,0.0
PF14973,,,0.0
PF14974,,,0.0
PF14975,,,0.0
PF14976,0.99,5.3,0.0
PF14977,0.49,0.74,0.09
PF14978,,,0.0
PF14979,0.66,1.63,0.06
