Pfam_code,blosum62_global_mean
PF23314,2.26
PF23316,
PF23317,1.42
PF23319,
PF23320,
PF23321,1.54
PF23322,2.73
PF23323,3.61
PF23325,
PF23326,
PF23327,
PF23329,2.04
PF23330,
PF23331,3.71
PF23332,1.02
PF23333,4.28
PF23334,2.27
PF23335,
PF23337,
PF23338,
PF23339,
PF23341,
PF23342,
PF23344,0.76
PF23345,
PF23347,
PF23349,
PF23350,
PF23351,
PF23352,
PF23353,
PF23354,
PF23355,
PF23356,
PF23358,
PF23360,
PF23361,
PF23362,
PF23377,
PF23381,0.96
PF23383,
PF23385,
PF23387,1.01
PF23389,
PF23390,
PF23393,
PF23405,
PF23406,
PF23409,2.03
PF23410,
PF23411,
PF23412,
PF23414,2.09
PF23415,2.39
PF23417,
PF23419,
PF23431,
PF23440,
PF23445,1.81
PF23450,
PF23456,0.66
PF23459,0.38
PF23460,
PF23461,
PF23464,2.99
PF23466,2.13
PF23469,1.18
PF23481,2.44
PF23486,2.94
PF23487,2.19
PF23489,
PF23490,
PF23517,3.94
PF23524,1.69
PF23538,3.38
PF23541,
PF23546,
PF23553,
PF23554,2.47
PF23555,
PF23556,
PF23557,1.9
PF23558,2.51
PF23560,1.6
PF23561,3.37
PF23562,
PF23563,
PF23564,
PF23565,
PF23567,1.56
PF23570,5.05
PF23571,
PF23572,
PF23573,
PF23574,
PF23575,1.66
PF23578,3.43
PF23579,
PF23580,
PF23583,2.61
PF23586,
PF23587,2.67
PF23588,4.02
PF23590,
PF23591,2.8
PF23592,2.75
PF23593,0.71
PF23594,
PF23597,1.41
PF23598,1.26
PF23599,3.64
PF23602,
PF23604,
PF23606,
PF23609,
PF23610,
PF23611,2.35
PF23612,1.0
PF23613,
PF23619,
PF23620,2.56
PF23629,
PF23630,1.67
PF23632,2.67
PF23637,3.41
PF23640,1.94
PF23643,
PF23647,
PF23649,
PF23651,
PF23652,
PF23659,
PF23660,5.36
PF23661,
PF23663,
PF23665,0.18
PF23667,
PF23668,0.72
PF23669,
PF23670,
PF23679,2.72
PF23699,
PF23701,
PF23702,
PF23704,
PF23708,2.54
PF23723,
PF23726,0.61
PF23727,1.14
PF23730,3.45
PF23731,
PF23733,3.34
PF23735,1.16
PF23736,
PF23738,
PF23740,
PF23743,
PF23744,
PF23745,
PF23747,
PF23748,
PF23751,
PF23752,
PF23753,
PF23756,1.11
PF23758,
PF23760,4.05
PF23761,4.06
PF23762,1.39
PF23769,
PF23770,
PF23774,
PF23775,
PF23777,
PF23782,
PF23788,
PF23797,
PF23860,
PF23861,
PF23869,
PF23878,
PF23894,3.02
PF23925,
PF23936,
PF23943,
PF23949,
PF23953,0.93
PF23998,
PF23999,
PF24006,
PF24017,
PF24031,
PF24048,3.63
PF24055,0.85
PF24056,3.6
PF24064,
PF24065,
PF24066,
PF24079,
PF24080,2.12
PF24082,
PF24094,2.02
PF24099,
PF24101,
PF24102,
PF24105,1.74
PF24123,2.24
PF24138,0.85
PF24139,0.69
PF24140,0.96
PF24147,2.21
PF24150,2.2
PF24160,
PF24161,
PF24173,
PF24176,
PF24179,4.05
PF24181,
PF24234,
PF24235,1.57
PF24237,
PF24245,
PF24291,
PF24293,
PF24306,
PF24310,
PF24311,
PF24317,3.26
PF24324,4.49
PF24329,3.83
PF24354,
PF24356,
PF24357,1.58
PF24384,
PF24385,
PF24394,
PF24419,
PF24436,
PF24437,
PF24456,1.21
PF24467,
PF24468,
PF24472,
PF24478,
PF24479,3.45
PF24480,
PF24484,
PF24485,
PF24487,
PF24492,
PF24493,
PF24495,
PF24498,1.4
PF24499,1.47
PF24501,3.05
PF24506,
PF24507,
PF24508,
PF24509,
PF24510,
PF24515,
PF24516,
PF24518,
PF24520,
PF24521,
PF24522,2.11
PF24525,0.76
PF24528,
PF24529,
PF24532,
PF24533,
PF24536,2.29
PF24540,
PF24541,
PF24542,
PF24544,
PF24545,
PF24546,
PF24548,
PF24555,1.57
PF24556,
PF24560,
PF24562,1.16
PF24566,
PF24567,
PF24569,
PF24570,
PF24571,3.24
PF24573,
PF24578,
PF24597,1.74
PF24598,2.51
PF24601,1.95
PF24605,2.37
PF24606,1.62
PF24609,2.75
PF24617,
PF24618,
PF24630,1.94
PF24652,1.55
PF24654,
PF24656,1.54
PF24660,
PF24667,
PF24668,
PF24669,3.89
PF24671,
PF24681,0.85
PF24690,0.8
PF24694,4.09
PF24695,3.65
PF24742,2.78
PF24757,1.07
PF24759,
PF24760,
PF24761,
PF24762,0.51
PF24768,0.68
PF24770,
PF24771,
PF24778,
PF24779,
PF24780,3.67
PF24781,
PF24782,3.51
PF24783,
PF24785,
PF24786,
PF24787,
PF24795,1.33
PF24796,
PF24797,1.48
PF24798,
PF24805,
PF24807,2.52
PF24810,
PF24812,
PF24814,
PF24815,
PF24816,
PF24817,
PF24824,
PF24827,2.4
PF24842,
PF24857,
PF24858,
PF24863,
PF24871,1.95
PF24874,4.58
PF24882,
PF24883,0.46
PF24884,
PF24885,
PF24887,3.16
PF24889,3.15
PF24892,
PF24899,
PF24900,3.92
PF24901,
PF24902,2.28
PF24903,
PF24905,1.23
PF24912,3.59
PF24915,
PF24917,2.26
PF24923,
PF24932,
PF24935,1.79
PF24947,2.95
PF24948,
PF24951,
PF24959,3.52
PF24971,
PF24972,4.0
PF24973,2.82
PF24978,
PF24979,
PF24981,0.87
PF24984,
PF24987,1.34
PF24991,2.81
PF24993,
PF24995,
PF24997,
PF24999,
PF25005,
PF25007,1.4
PF25010,1.95
PF25013,1.1
PF25015,
PF25016,
PF25018,
PF25020,3.59
PF25021,4.06
PF25022,
PF25023,3.65
PF25024,2.87
PF25025,
PF25027,
PF25028,
PF25030,
PF25031,
PF25032,
PF25033,0.43
PF25034,0.96
PF25035,2.13
PF25036,0.77
PF25037,1.3
PF25039,
PF25040,
PF25041,
PF25045,
PF25047,
PF25048,
PF25049,
PF25050,
PF25051,
PF25058,2.79
PF25059,3.44
PF25060,2.33
PF25062,2.87
PF25063,3.29
PF25064,3.43
PF25065,
PF25067,
PF25068,2.63
PF25069,
PF25076,3.32
PF25081,
PF25082,3.46
PF25083,3.99
PF25084,1.21
PF25087,2.01
PF25088,
PF25092,
PF25094,
PF25095,
PF25106,2.44
PF25107,
PF25118,
PF25119,3.71
PF25121,
PF25124,
PF25125,
PF25126,
PF25127,
PF25131,
PF25132,
PF25133,0.03
PF25137,
PF25140,
PF25141,
PF25142,
PF25143,
PF25144,
PF25146,
PF25147,
PF25150,
PF25151,
PF25152,
PF25153,
PF25154,
PF25163,
PF25168,
PF25170,
PF25171,
PF25172,
PF25173,
PF25174,
PF25175,4.91
PF25177,4.14
PF25178,
PF25179,2.28
PF25203,
PF25204,
PF25220,
PF25234,
PF25238,1.12
PF25239,
PF25241,
PF25244,
PF25248,
PF25249,
PF25261,2.18
PF25265,
PF25267,
PF25281,3.46
PF25287,
PF25293,
PF25294,
PF25295,
PF25299,1.67
PF25304,
PF25305,1.42
PF25307,
PF25313,4.26
PF25316,
PF25320,
PF25321,3.59
PF25322,
PF25325,
PF25327,
PF25328,
PF25329,
PF25332,3.99
PF25336,2.39
PF25339,
PF25340,2.04
PF25341,4.2
PF25342,3.38
PF25343,
PF25344,0.73
PF25346,2.4
PF25348,
PF25354,2.25
PF25357,
PF25361,
PF25364,
PF25366,
PF25372,1.11
PF25373,1.96
PF25374,
PF25376,
PF25378,
PF25382,0.49
PF25383,1.3
PF25387,1.62
PF25390,1.32
PF25391,4.02
PF25393,2.31
PF25394,
PF25395,
PF25396,
PF25398,3.8
PF25400,
PF25403,3.8
PF25408,2.95
PF25412,3.94
PF25413,3.44
PF25414,2.91
PF25415,4.38
PF25416,2.11
PF25420,2.23
PF25426,
PF25427,4.92
PF25429,4.06
PF25430,
PF25431,
PF25432,3.97
PF25434,3.16
PF25437,3.44
PF25439,
PF25440,
PF25442,2.33
PF25443,1.97
PF25444,1.65
PF25445,3.85
PF25447,
PF25449,
PF25450,2.37
PF25452,0.8
PF25453,
PF25454,5.24
PF25455,
PF25456,
PF25457,3.07
PF25458,
PF25460,
PF25462,4.96
PF25467,
PF25468,2.39
PF25469,1.68
PF25473,
PF25476,
PF25479,1.17
PF25481,
PF25491,3.68
PF25496,1.42
PF25497,1.14
PF25504,3.63
PF25508,1.7
PF25510,
PF25511,0.99
PF25517,
PF25518,
PF25520,1.96
PF25521,2.46
PF25523,3.35
PF25524,3.55
PF25525,3.62
PF25526,3.74
PF25527,5.01
PF25529,
PF25530,4.11
PF25532,2.84
PF25541,1.6
PF25552,1.54
PF25555,3.39
PF25556,
PF25561,2.55
PF25562,2.92
PF25563,0.75
PF25566,3.76
PF25567,
PF25569,
PF25570,
PF25571,2.21
PF25572,
PF25573,
PF25574,0.93
PF25576,
PF25577,
PF25578,3.08
PF25579,
PF25580,2.67
PF25582,
PF25584,
PF25585,1.48
PF25596,2.25
PF25599,2.9
PF25600,0.38
PF25602,
PF25609,3.81
PF25610,2.36
PF25611,1.45
PF25624,
PF25625,
PF25683,1.25
PF25752,1.48
PF25756,
PF25757,
PF25758,0.79
PF25762,
PF25763,
PF25764,1.54
PF25765,
PF25766,
PF25767,
PF25768,
PF25769,
PF25770,
PF25771,2.0
PF25772,
PF25773,
PF25774,
PF25775,
PF25776,
PF25777,
PF25779,
PF25780,1.02
PF25781,
PF25782,2.89
PF25785,
PF25789,
PF25790,
PF25793,
PF25794,1.5
PF25795,3.43
PF25801,
PF25802,2.76
PF25803,1.32
PF25804,
PF25805,
PF25806,
PF25807,1.47
PF25809,
PF25810,
PF25811,
PF25814,
PF25815,
PF25817,
PF25818,
PF25822,
PF25825,
PF25827,
PF25828,
PF25830,
PF25870,
PF25875,
PF25877,2.13
PF25879,
PF25880,
PF25890,1.27
PF25892,2.02
PF25894,
PF25900,2.41
PF25904,
PF25914,3.43
PF25915,
PF25916,
PF25960,1.82
PF25961,2.77
PF25962,2.72
PF25966,2.54
PF25969,1.75
PF25970,2.32
PF25974,
PF25977,1.38
PF25981,
PF25983,
PF25985,
PF25986,
PF25987,1.01
PF25992,
PF25993,
PF25998,
PF25999,
PF26000,1.31
PF26004,
PF26014,
PF26015,
PF26017,
PF26019,1.61
PF26022,3.67
PF26024,
PF26025,
PF26026,1.48
PF26030,
PF26034,1.72
PF26037,1.69
PF26038,
PF26039,0.6
PF26040,
PF26050,
PF26051,
PF26052,3.72
PF26054,2.52
PF26060,0.62
PF26063,
PF26065,
PF26066,
PF26076,4.04
PF26077,
PF26083,2.72
PF26084,
PF26086,1.25
PF26088,3.58
PF26089,1.53
PF26091,
PF26093,
PF26094,4.68
PF26095,1.17
PF26100,
PF26101,
PF26103,
PF26104,
PF26105,
PF26106,
PF26112,
PF26116,3.63
PF26117,
PF26129,
PF26134,
PF26139,
PF26140,
PF26141,1.81
PF26142,2.78
PF26143,
PF26146,
PF26148,
PF26152,
PF26155,
PF26156,
PF26158,0.56
PF26166,
PF26167,3.33
PF26169,0.6
PF26171,
PF26173,
PF26181,2.71
PF26182,2.56
PF26183,2.25
PF26184,2.29
PF26186,
PF26187,
PF26189,
PF26190,
PF26191,
PF26192,3.18
PF26194,
PF26195,
PF26196,
PF26197,
PF26198,
PF26199,
PF26200,
PF26201,
PF26202,
PF26203,
PF26206,
PF26216,
PF26217,
PF26218,1.52
PF26234,
PF26246,
PF26251,
PF26254,
PF26280,
PF26281,2.91
PF26282,
PF26283,
PF26285,1.24
PF26291,
PF26292,
PF26346,1.08
PF26356,
PF26399,
PF26466,
PF26535,1.74
PF26547,
PF26557,1.46
PF26561,
PF26569,4.96
PF26570,2.55
PF26573,
PF26574,0.91
PF26577,
PF26579,
PF26582,
PF26583,
PF26585,
PF26586,
PF26588,3.13
PF26649,
PF26658,
PF26659,2.39
PF26666,
PF26701,3.28
PF26702,
PF26705,
PF26706,2.2
PF26708,
PF26710,1.17
PF26714,
PF26715,
PF26718,3.51
PF26720,
PF26722,
PF26723,
PF26725,
PF26735,
PF26737,
PF26741,
PF26743,1.9
PF26748,4.28
PF26749,1.71
PF26755,
PF26758,
PF26771,
PF26772,
PF26773,1.4
PF26774,
PF26777,
PF26778,
PF26779,
PF26955,2.13
PF26960,
PF26964,3.17
PF26968,
PF26973,
PF26976,
PF26996,
PF27002,
PF27015,1.27
PF27016,3.02
PF27017,
PF27021,
PF27027,3.04
PF27035,
PF27039,1.22
PF27041,0.65
PF27044,
PF27045,
PF27046,1.87
PF27047,
PF27058,
PF27065,
PF27073,1.3
PF27082,
PF27087,2.65
PF27088,
PF27089,2.66
PF27091,3.54
PF27107,2.39
PF27108,4.75
PF27109,
PF27240,
PF27241,1.14
PF27242,1.96
PF27506,
PF27508,2.1
PF27509,
PF27513,
PF27514,
PF27519,
PF27521,2.98
PF27524,1.6
PF27528,
PF27536,
PF27556,4.35
PF27557,2.37
PF27558,2.52
PF27559,
PF27560,4.04
PF27561,1.52
PF27562,
PF27567,3.38
PF27569,3.48
PF27570,
PF27572,2.95
PF27574,2.24
PF27575,2.67
PF27576,3.78
PF27577,
PF27578,
PF27579,
PF27580,3.92
PF27581,2.17
PF27582,3.47
PF27583,2.19
PF27594,3.51
PF27597,3.54
PF27598,2.18
PF27600,
PF27601,
PF27602,3.57
PF27603,
PF27605,1.16
PF27607,2.7
PF27608,5.2
PF27614,
PF27626,
PF27627,4.93
PF27628,2.42
PF27631,1.37
PF27632,0.53
PF27634,
PF27635,
PF27636,0.97
PF27638,2.88
PF27639,
PF27640,1.97
PF27642,
PF27644,2.62
PF27645,2.01
PF27646,
PF27652,2.5
PF27654,2.11
PF27661,0.02
PF27662,
PF27670,
PF27676,
PF27680,2.07
PF27681,
PF27687,4.12
PF27695,
PF27697,1.65
PF27698,
PF27704,
PF27710,1.17
PF27717,2.09
PF27720,
PF27736,3.06
PF27737,
PF27745,
PF27753,
PF27756,
PF27759,4.6
PF27760,
PF27763,2.84
PF27776,
PF27785,
PF27789,
PF27797,
PF27808,
PF27813,
PF27818,
PF27820,
PF27821,
PF27822,2.2
PF27824,
PF27825,
PF27830,
PF27838,
PF27852,1.9
PF27853,
PF27858,
PF27861,
PF27882,
PF27887,
PF27888,2.54
PF27898,2.79
PF27899,
PF27900,
PF27911,
PF27912,
PF27913,
PF27915,
PF27916,
PF27917,1.82
PF27918,
PF27919,
PF27921,
PF27923,5.42
PF27924,1.38
PF27925,
PF27926,
PF27928,
PF27929,
PF27933,
PF27935,
PF27936,
PF27937,-2.0
PF27938,
PF27940,
PF27942,
PF27943,
PF27944,
PF27946,
PF27947,
PF27948,
PF27950,
PF27952,
PF27953,
PF27954,
PF27956,
PF27958,
PF27959,
PF27960,
PF27961,
PF27962,
PF27963,
PF27964,
PF27966,
PF27967,
PF27968,
PF27972,
PF27974,0.78
PF27976,1.07
PF27977,
PF27978,
PF27982,
PF27983,
PF27984,
PF27985,
PF27987,5.11
PF27989,1.63
PF28033,
PF28112,
PF28113,
PF28124,
PF28126,
PF28127,
PF28128,
PF28133,
PF28134,
PF28137,
PF28139,
PF28141,
PF28159,0.79
PF28174,
PF28191,
PF28207,
PF28208,2.1
PF28217,1.64
PF28219,0.83
PF28220,
PF28222,
PF28226,
PF28228,
PF28229,1.98
PF28233,
PF28234,
PF28256,
PF28264,
PF28276,1.11
PF28287,
PF28295,
PF28297,
PF28299,
PF28302,
PF28312,
PF28318,
PF28319,
PF28320,
PF28321,2.48
PF28322,
PF28324,4.02
PF28327,
PF28328,
PF28330,
PF28331,
PF28333,
PF28335,
PF28336,
PF28339,
PF28341,1.3
PF28343,
PF28344,
PF28348,
PF28349,
PF28352,
PF28354,0.92
PF28356,
PF28367,
PF28368,
PF28369,
PF28372,
PF28375,1.34
PF28377,
PF28384,
PF28385,
PF28388,2.26
PF28389,
PF28398,
PF28399,2.84
PF28400,
PF28407,1.0
PF28408,
PF28409,
PF28410,
PF28411,
PF28412,
PF28415,
PF28416,
PF28417,
PF28418,
PF28420,
PF28421,
PF28422,
PF28423,
PF28426,
PF28427,
PF28430,
PF28441,1.84
PF28447,0.76
PF28448,
PF28451,
PF28452,
PF28453,
PF28454,
PF28455,
PF28456,
PF28458,
PF28461,
PF28463,
PF28470,
PF28481,
PF28484,
PF28485,
PF28489,
PF28490,
PF28491,
PF28495,
PF28498,
PF28499,
PF28501,
PF28512,
PF28517,
PF28519,
PF28520,
PF28521,
PF28528,
PF28540,4.56
PF28552,4.72
PF28562,
PF28565,6.06
PF28570,
PF28582,
