Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF09809,1.0,,0.0
PF09810,0.33,,0.67
PF09811,0.64,1.33,0.0
PF09812,1.0,,0.0
PF09813,1.0,,0.0
PF09814,1.0,,0.0
PF09815,0.46,1.17,0.03
PF09816,0.88,4.14,0.01
PF09817,1.0,,0.0
PF09848,0.8,4.71,0.17
PF09992,1.0,,0.0
PF10018,1.0,,0.0
PF10033,1.0,,0.0
PF10034,0.48,2.08,0.25
PF10036,1.0,,0.0
PF10037,0.55,0.74,0.27
PF10044,1.0,,0.0
PF10046,1.0,,0.0
PF10058,1.0,,0.0
PF10075,0.45,0.09,0.04
PF10146,0.5,,0.5
PF10147,1.0,,0.0
PF10148,1.0,5.0,0.0
PF10149,1.0,,0.0
PF10151,1.0,,0.0
PF10152,1.0,,0.0
PF10155,1.0,,0.0
PF10156,1.0,,0.0
PF10157,1.0,,0.0
PF10158,1.0,,0.0
PF10159,1.0,,0.0
PF10160,1.0,,0.0
PF10161,1.0,,0.0
PF10162,0.51,1.31,0.06
PF10163,1.0,,0.0
PF10164,1.0,,0.0
PF10165,0.72,2.57,0.09
PF10166,1.0,,0.0
PF10167,1.0,,0.0
PF10168,1.0,,0.0
PF10169,1.0,,0.0
PF10170,1.0,,0.0
PF10171,1.0,,0.0
PF10172,1.0,,0.0
PF10174,0.44,3.48,0.48
PF10175,1.0,,0.0
PF10176,1.0,,0.0
PF10177,0.61,2.05,0.07
PF10178,1.0,,0.0
PF10179,1.0,,0.0
PF10181,1.0,,0.0
PF10183,1.0,,0.0
PF10184,1.0,,0.0
PF10185,1.0,,0.0
PF10186,0.57,0.29,0.12
PF10187,1.0,,0.0
PF10188,1.0,,0.0
PF10189,1.0,,0.0
PF10190,0.76,2.7,0.0
PF10191,1.0,,0.0
PF10192,0.62,0.67,0.01
PF10193,1.0,,0.0
PF10195,0.74,2.35,0.03
PF10197,0.59,1.47,0.0
PF10198,1.0,,0.0
PF10199,1.0,,0.0
PF10200,1.0,,0.0
PF10203,1.0,,0.0
PF10204,0.8,3.14,0.0
PF10205,1.0,,0.0
PF10206,1.0,,0.0
PF10208,0.81,3.6,0.0
PF10209,1.0,,0.0
PF10210,1.0,,0.0
PF10211,0.59,1.11,0.14
PF10212,1.0,,0.0
PF10213,1.0,,0.0
PF10215,1.0,,0.0
PF10217,1.0,,0.0
PF10218,1.0,,0.0
PF10220,1.0,,0.0
PF10221,1.0,,0.0
PF10222,1.0,,0.0
PF10223,0.6,1.42,0.02
PF10224,1.0,,0.0
PF10225,0.7,2.19,0.02
PF10226,0.74,2.79,0.01
PF10228,0.94,4.61,0.0
PF10229,1.0,,0.0
PF10230,1.0,,0.0
PF10231,1.0,,0.0
PF10232,1.0,,0.0
PF10233,1.0,,0.0
PF10234,1.0,,0.0
PF10235,1.0,,0.0
PF10236,1.0,,0.0
PF10237,0.58,0.62,0.06
PF10238,1.0,,0.0
PF10239,0.67,2.32,0.02
PF10240,0.65,1.49,0.03
PF10241,1.0,,0.0
PF10242,0.56,1.98,0.02
PF10243,1.0,,0.0
PF10244,1.0,,0.0
PF10245,1.0,,0.0
PF10246,1.0,,0.0
PF10247,1.0,,0.0
PF10248,0.72,2.23,0.01
PF10249,1.0,,0.0
PF10250,0.61,0.95,0.1
PF10251,1.0,,0.0
PF10252,1.0,,0.0
PF10253,1.0,,0.0
PF10254,0.8,3.34,0.01
PF10255,1.0,,0.0
PF10256,0.54,1.97,0.11
PF10257,0.56,1.66,0.06
PF10258,1.0,,0.0
PF10259,1.0,,0.0
PF10261,1.0,,0.0
PF10262,0.49,-inf,0.05
PF10263,1.0,,0.0
PF10264,0.81,3.25,0.0
PF10265,0.7,2.07,0.02
PF10266,1.0,,0.0
PF10267,0.52,2.44,0.27
PF10268,0.74,2.62,0.01
PF10269,0.66,3.07,0.19
PF10270,1.0,,0.0
PF10271,0.78,3.0,0.0
PF10272,1.0,,0.0
PF10273,1.0,,0.0
PF10274,0.42,1.08,0.36
PF10275,0.73,2.59,0.01
PF10276,1.0,,0.0
PF10277,0.44,0.87,0.05
PF10278,1.0,,0.0
PF10280,1.0,,0.0
PF10283,0.73,2.76,0.02
PF10288,1.0,,0.0
PF10291,0.74,2.94,0.0
PF10294,0.43,1.35,0.14
PF10300,0.45,1.82,0.29
PF10304,1.0,,0.0
PF10309,1.0,,0.0
PF10312,1.0,,0.0
PF10341,1.0,,0.0
PF10345,1.0,,0.0
PF10350,1.0,,0.0
PF10354,1.0,,0.0
PF10357,1.0,,0.0
PF10358,0.79,3.34,0.01
PF10363,1.0,,0.0
PF10366,0.65,1.08,0.02
PF10367,0.62,1.14,0.0
PF10373,0.38,0.75,0.3
PF10374,0.5,1.19,0.14
PF10376,1.0,,0.0
PF10377,1.0,,0.0
PF10382,1.0,,0.0
PF10384,1.0,,0.0
PF10390,0.57,2.49,0.22
PF10391,0.6,2.27,0.05
PF10392,1.0,,0.0
PF10393,0.55,1.69,0.05
PF10394,1.0,,0.0
PF10396,1.0,,0.0
PF10397,1.0,,0.0
PF10401,0.52,1.44,0.04
PF10403,1.0,,0.0
PF10404,1.0,,0.0
PF10405,1.0,,0.0
PF10406,1.0,,0.0
PF10408,0.61,1.01,0.02
PF10409,0.42,1.18,0.14
PF10413,1.0,,0.0
PF10415,1.0,,0.0
PF10417,0.63,2.78,0.12
PF10419,1.0,,0.0
PF10420,1.0,,0.0
PF10421,0.65,2.71,0.02
PF10426,1.0,,0.0
PF10427,0.58,2.2,0.15
PF10430,1.0,,0.0
PF10431,0.54,0.07,0.08
PF10433,0.51,0.8,0.06
PF10436,0.69,2.65,0.03
PF10441,1.0,,0.0
PF10442,1.0,,0.0
PF10444,1.0,,0.0
PF10447,1.0,,0.0
PF10453,1.0,,0.0
PF10456,0.6,2.29,0.12
PF10457,0.85,3.73,0.0
PF10461,1.0,,0.0
PF10469,0.47,0.58,0.13
PF10470,0.75,3.61,0.13
PF10471,1.0,,0.0
PF10472,1.0,,0.0
PF10473,0.61,1.3,0.0
PF10474,1.0,,0.0
PF10475,0.55,0.39,0.24
PF10476,1.0,,0.0
PF10477,1.0,,0.0
PF10480,1.0,,0.0
PF10481,1.0,,0.0
PF10482,0.79,2.86,0.0
PF10483,0.5,,0.5
PF10484,1.0,,0.0
PF10486,0.3,1.01,0.58
PF10487,1.0,,0.0
PF10488,0.55,2.09,0.39
PF10490,1.0,,0.0
PF10491,1.0,,0.0
PF10493,0.54,0.14,0.22
PF10495,0.79,3.03,0.02
PF10496,1.0,,0.0
PF10497,0.88,4.69,0.0
PF10498,1.0,,0.0
PF10500,1.0,,0.0
PF10501,1.0,,0.0
PF10502,0.33,1.83,0.53
PF10504,1.0,,0.0
PF10505,1.0,,0.0
PF10506,0.56,0.94,0.03
PF10507,1.0,,0.0
PF10508,1.0,,0.0
PF10509,0.74,2.37,0.0
PF10510,1.0,,0.0
PF10511,0.71,1.82,0.0
PF10512,1.0,,0.0
PF10513,0.36,1.17,0.28
PF10514,1.0,,0.0
PF10515,0.79,3.59,0.01
PF10516,1.0,,0.0
PF10521,1.0,,0.0
PF10522,0.54,0.76,0.02
PF10523,0.38,0.73,0.11
PF10524,0.99,5.42,0.0
PF10525,0.85,3.58,0.0
PF10529,0.72,3.44,0.0
PF10534,0.74,2.81,0.03
PF10537,0.63,1.05,0.02
PF10541,0.71,2.53,0.05
PF10557,0.65,2.39,0.02
PF10558,0.5,,0.5
PF10559,1.0,5.4,0.0
PF10561,1.0,,0.0
PF10565,0.45,1.66,0.34
PF10568,0.64,1.82,0.02
PF10570,1.0,,0.0
PF10571,1.0,,0.0
PF10572,1.0,,0.0
PF10573,1.0,,0.0
PF10574,1.0,,0.0
PF10577,0.44,1.63,0.3
PF10579,1.0,,0.0
PF10580,1.0,,0.0
PF10581,0.9,4.81,0.04
PF10583,1.0,,0.0
PF10584,0.73,3.39,0.0
PF10585,0.61,1.85,0.04
PF10587,0.86,3.57,0.0
PF10588,1.0,,0.0
PF10589,1.0,,0.0
PF10590,1.0,,0.0
PF10591,0.47,1.71,0.13
PF10595,0.64,1.16,0.05
PF10596,1.0,,0.0
PF10597,1.0,,0.0
PF10598,1.0,,0.0
PF10599,1.0,,0.0
PF10600,0.64,2.64,0.04
PF10601,0.64,2.37,0.01
PF10602,0.6,0.58,0.0
PF10606,0.84,3.55,0.0
PF10607,0.48,0.99,0.04
PF10608,0.64,3.7,0.24
PF10609,0.69,2.38,0.0
PF10613,0.57,2.71,0.09
PF10630,0.66,2.38,0.03
PF10631,1.0,,0.0
PF10637,1.0,,0.0
PF10639,1.0,,0.0
PF10642,1.0,,0.0
PF10644,1.0,,0.0
PF10650,1.0,,0.0
PF10660,0.57,1.43,0.27
PF10744,1.0,,0.0
PF10780,1.0,,0.0
PF10856,1.0,,0.0
PF10873,1.0,,0.0
PF10961,1.0,,0.0
PF10996,0.54,1.55,0.12
PF11002,0.84,3.77,0.0
PF11027,1.0,,0.0
PF11028,1.0,,0.0
PF11029,1.0,,0.0
PF11032,1.0,,0.0
PF11035,1.0,,0.0
PF11037,1.0,,0.0
PF11057,0.52,2.21,0.17
PF11069,1.0,,0.0
PF11092,1.0,,0.0
PF11095,1.0,,0.0
PF11107,1.0,,0.0
PF11109,1.0,,0.0
PF11111,1.0,,0.0
PF11176,1.0,,0.0
PF11221,1.0,,0.0
PF11229,1.0,,0.0
PF11232,0.86,3.92,0.0
PF11235,1.0,,0.0
PF11261,0.92,5.05,0.0
PF11262,1.0,,0.0
PF11265,1.0,,0.0
PF11277,1.0,,0.0
PF11315,1.0,,0.0
PF11326,1.0,,0.0
PF11357,0.53,3.45,0.35
PF11365,0.65,1.07,0.02
PF11380,1.0,,0.0
PF11409,1.0,,0.0
PF11411,1.0,,0.0
PF11413,0.71,2.89,0.07
PF11414,0.51,0.92,0.03
PF11416,1.0,,0.0
PF11461,0.59,1.44,0.04
PF11464,0.76,2.49,0.01
PF11465,1.0,,0.0
PF11466,1.0,,0.0
PF11467,0.7,2.02,0.01
PF11470,1.0,,0.0
PF11502,0.77,2.79,0.06
PF11510,1.0,,0.0
PF11515,0.74,2.85,0.03
PF11521,1.0,,0.0
PF11527,0.64,1.05,0.02
PF11531,1.0,,0.0
PF11532,1.0,,0.0
PF11538,1.0,,0.0
PF11540,0.82,3.5,0.02
PF11543,1.0,,0.0
PF11547,1.0,,0.0
PF11548,0.71,1.98,0.01
PF11555,1.0,,0.0
PF11559,1.0,,0.0
PF11560,1.0,,0.0
PF11566,0.58,0.5,0.05
PF11568,1.0,,0.0
PF11569,0.53,2.22,0.21
PF11571,1.0,,0.0
PF11573,1.0,,0.0
PF11577,0.64,1.36,0.01
PF11587,1.0,,0.0
PF11594,1.0,,0.0
PF11598,0.67,2.57,0.03
PF11600,1.0,,0.0
PF11601,0.88,4.58,0.0
PF11605,1.0,,0.0
PF11608,1.0,,0.0
PF11616,0.75,3.07,0.0
PF11618,0.73,2.51,0.0
PF11620,1.0,,0.0
PF11626,1.0,,0.0
PF11627,1.0,5.76,0.0
PF11628,0.76,3.3,0.02
PF11629,0.83,3.58,0.0
PF11635,1.0,,0.0
PF11636,1.0,,0.0
PF11640,1.0,,0.0
PF11648,0.67,2.03,0.02
PF11652,0.71,2.53,0.06
PF11669,0.62,1.97,0.03
PF11698,1.0,,0.0
PF11699,1.0,,0.0
PF11701,0.79,2.91,0.01
PF11704,0.55,0.61,0.24
PF11705,0.68,1.81,0.03
PF11707,1.0,,0.0
PF11708,1.0,,0.0
PF11715,1.0,,0.0
PF11717,0.52,1.76,0.09
PF11718,1.0,,0.0
PF11719,1.0,,0.0
PF11721,1.0,,0.0
PF11722,1.0,,0.0
PF11732,1.0,,0.0
PF11759,0.66,3.66,0.16
PF11764,0.73,3.12,0.12
PF11768,1.0,,0.0
PF11770,1.0,,0.0
PF11771,1.0,,0.0
PF11779,0.73,3.06,0.02
PF11781,1.0,,0.0
PF11788,1.0,,0.0
PF11789,1.0,,0.0
PF11793,1.0,,0.0
PF11798,1.0,,0.0
PF11799,0.43,0.52,0.07
PF11802,1.0,,0.0
PF11803,1.0,,0.0
PF11816,1.0,,0.0
PF11817,1.0,,0.0
PF11819,0.64,2.02,0.02
PF11825,0.66,1.55,0.04
PF11830,0.78,3.04,0.06
PF11831,1.0,,0.0
PF11834,1.0,,0.0
PF11835,0.63,2.66,0.06
PF11838,0.48,1.24,0.01
PF11841,0.72,2.56,0.0
PF11851,0.56,1.59,0.07
PF11857,0.62,1.99,0.04
PF11861,1.0,,0.0
PF11864,1.0,,0.0
PF11865,1.0,,0.0
PF11875,1.0,,0.0
PF11878,0.54,1.8,0.03
PF11879,0.75,2.98,0.0
PF11881,0.61,1.51,0.05
PF11882,0.43,4.72,0.54
PF11894,1.0,,0.0
PF11904,0.64,2.45,0.08
PF11911,1.0,,0.0
PF11914,0.59,4.89,0.4
PF11916,1.0,,0.0
PF11918,0.48,0.87,0.09
PF11919,1.0,,0.0
PF11923,1.0,,0.0
PF11928,0.54,1.57,0.1
PF11931,1.0,,0.0
PF11933,0.72,2.81,0.05
PF11934,0.64,2.0,0.06
PF11935,1.0,,0.0
PF11938,0.35,1.13,0.3
PF11942,1.0,,0.0
PF11945,0.93,4.98,0.06
PF11952,0.74,2.84,0.01
PF11956,0.72,1.99,0.02
PF11957,1.0,,0.0
PF11968,1.0,,0.0
PF11969,0.51,0.98,0.06
PF11971,0.72,3.06,0.02
PF11976,0.71,2.91,0.01
PF11977,0.74,3.34,0.01
PF11978,1.0,,0.0
PF11979,0.79,3.07,0.01
PF11980,0.81,3.1,0.01
PF11987,0.62,0.8,0.04
PF12001,0.7,2.93,0.02
PF12002,1.0,,0.0
PF12004,0.61,1.51,0.04
PF12009,1.0,,0.0
PF12012,0.6,2.02,0.03
PF12014,1.0,,0.0
PF12016,1.0,,0.0
PF12017,1.0,,0.0
PF12018,1.0,,0.0
PF12020,0.82,4.04,0.0
PF12022,1.0,,0.0
PF12024,0.63,1.26,0.03
PF12026,0.56,1.68,0.09
PF12030,0.67,2.08,0.1
PF12031,0.9,4.36,0.0
PF12036,0.65,2.2,0.0
PF12037,0.56,4.38,0.42
PF12045,0.51,2.48,0.29
PF12047,1.0,,0.0
PF12052,0.88,3.96,0.0
PF12053,0.8,3.43,0.0
PF12054,1.0,,0.0
PF12057,1.0,,0.0
PF12062,0.85,4.19,0.0
PF12063,0.8,2.98,0.02
PF12066,1.0,,0.0
PF12067,0.62,2.13,0.08
PF12068,0.52,1.43,0.11
PF12070,1.0,,0.0
PF12075,0.79,3.84,0.0
PF12090,0.87,4.02,0.02
PF12104,1.0,,0.0
PF12108,1.0,,0.0
PF12109,1.0,,0.0
PF12110,1.0,,0.0
PF12114,0.63,2.1,0.08
PF12125,0.97,5.44,0.0
PF12126,1.0,,0.0
PF12129,0.83,3.78,0.03
PF12130,0.54,1.63,0.05
PF12134,1.0,,0.0
PF12140,0.59,2.01,0.01
PF12144,0.66,1.63,0.04
PF12145,0.79,3.04,0.02
PF12146,0.41,1.58,0.42
PF12148,0.78,3.16,0.01
PF12153,1.0,,0.0
PF12157,0.98,5.23,0.0
PF12160,1.0,,0.0
PF12162,1.0,,0.0
PF12166,0.79,3.2,0.02
PF12171,0.46,1.84,0.05
PF12177,1.0,,0.0
PF12178,1.0,,0.0
PF12179,0.68,1.62,0.0
PF12180,0.63,1.3,0.01
PF12185,0.69,2.11,0.03
PF12188,1.0,,0.0
PF12191,1.0,,0.0
PF12196,1.0,,0.0
PF12201,1.0,,0.0
PF12202,0.61,2.09,0.03
PF12203,0.82,3.69,0.02
PF12205,0.89,4.07,0.0
PF12210,1.0,,0.0
PF12213,1.0,,0.0
PF12214,0.5,,0.5
PF12215,1.0,,0.0
PF12220,1.0,,0.0
PF12230,1.0,,0.0
PF12231,1.0,,0.0
PF12232,0.68,1.75,0.03
PF12234,0.41,3.61,0.52
PF12235,0.51,2.85,0.33
PF12237,1.0,,0.0
PF12240,0.79,3.17,0.01
PF12248,1.0,,0.0
PF12251,1.0,,0.0
PF12253,1.0,,0.0
PF12254,1.0,,0.0
PF12257,1.0,,0.0
PF12258,1.0,,0.0
PF12260,0.44,0.9,0.07
PF12265,0.67,2.21,0.07
PF12269,1.0,,0.0
PF12280,0.68,1.73,0.03
PF12284,0.49,1.84,0.23
PF12287,0.68,1.96,0.04
PF12295,1.0,,0.0
PF12297,1.0,,0.0
PF12301,0.41,1.48,0.35
PF12304,0.68,1.75,0.01
PF12308,0.78,3.39,0.01
PF12309,1.0,,0.0
PF12310,0.63,1.82,0.04
PF12316,0.54,2.96,0.27
PF12317,1.0,,0.0
PF12325,1.0,,0.0
PF12328,1.0,,0.0
PF12329,1.0,,0.0
PF12330,1.0,,0.0
PF12333,1.0,,0.0
PF12335,0.81,3.35,0.01
PF12336,0.57,2.72,0.2
PF12341,1.0,,0.0
PF12346,1.0,,0.0
PF12347,0.5,1.29,0.07
PF12348,0.44,0.74,0.15
PF12349,0.52,1.4,0.03
PF12352,0.49,0.74,0.02
PF12353,1.0,,0.0
PF12356,1.0,,0.0
PF12360,0.8,3.7,0.06
PF12366,1.0,,0.0
PF12368,1.0,,0.0
PF12369,1.0,,0.0
PF12371,0.68,1.78,0.01
PF12372,1.0,,0.0
PF12374,1.0,,0.0
PF12394,0.81,3.33,0.0
PF12397,1.0,,0.0
PF12400,1.0,,0.0
PF12402,0.78,3.25,0.04
PF12403,0.76,3.24,0.02
PF12409,0.54,1.31,0.03
PF12413,0.63,2.05,0.05
PF12414,0.87,4.43,0.04
PF12416,1.0,,0.0
PF12422,1.0,,0.0
PF12423,0.53,1.54,0.06
PF12424,0.75,3.41,0.08
PF12430,1.0,5.08,0.0
PF12432,1.0,,0.0
PF12436,1.0,,0.0
PF12440,0.57,1.65,0.02
PF12443,0.59,0.32,0.01
PF12444,0.64,2.12,0.05
PF12448,0.68,2.18,0.14
PF12451,1.0,,0.0
PF12453,1.0,,0.0
PF12455,1.0,,0.0
PF12456,0.57,1.38,0.07
PF12457,1.0,,0.0
PF12460,1.0,,0.0
PF12463,1.0,,0.0
PF12465,0.76,2.61,0.0
PF12470,1.0,,0.0
PF12473,0.46,1.27,0.1
PF12474,0.55,1.35,0.0
PF12478,0.89,4.25,0.02
PF12480,1.0,,0.0
PF12483,1.0,,0.0
PF12485,0.56,1.11,0.05
PF12489,0.55,0.19,0.17
PF12490,1.0,,0.0
PF12491,1.0,,0.0
PF12496,0.6,2.47,0.11
PF12497,1.0,,0.0
PF12509,0.43,-0.22,0.06
PF12510,0.59,1.53,0.06
PF12513,1.0,,0.0
PF12516,0.69,1.83,0.01
PF12529,0.77,2.98,0.0
PF12530,1.0,,0.0
PF12533,0.65,2.47,0.05
PF12534,0.63,2.55,0.03
PF12537,1.0,4.92,0.0
PF12540,0.57,0.34,0.12
PF12542,1.0,,0.0
PF12547,0.57,1.42,0.3
PF12548,0.51,1.77,0.23
PF12549,0.49,0.34,0.01
PF12554,1.0,,0.0
PF12560,1.0,,0.0
PF12567,1.0,,0.0
PF12569,0.86,3.94,0.0
PF12572,1.0,,0.0
PF12576,1.0,,0.0
PF12577,1.0,,0.0
PF12578,0.52,0.73,0.05
PF12580,1.0,,0.0
PF12584,1.0,,0.0
PF12589,1.0,,0.0
PF12595,0.77,2.86,0.02
PF12597,1.0,,0.0
PF12598,0.59,0.55,0.02
PF12605,0.39,3.69,0.53
PF12606,0.69,3.04,0.04
PF12610,0.66,1.96,0.1
PF12612,1.0,,0.0
PF12618,1.0,,0.0
PF12619,1.0,,0.0
PF12624,0.61,1.81,0.02
PF12627,1.0,,0.0
PF12631,1.0,,0.0
PF12632,1.0,,0.0
PF12640,1.0,,0.0
PF12643,1.0,,0.0
PF12656,1.0,,0.0
PF12657,1.0,,0.0
PF12660,1.0,,0.0
PF12661,0.5,2.65,0.05
PF12662,0.58,3.01,0.02
PF12678,0.75,3.2,0.0
PF12689,1.0,,0.0
PF12697,0.44,1.32,0.4
PF12698,0.27,0.6,0.26
PF12701,0.7,2.45,0.05
PF12705,1.0,,0.0
PF12706,1.0,,0.0
PF12714,0.52,2.31,0.03
PF12717,0.61,0.88,0.05
PF12719,1.0,,0.0
PF12721,0.64,1.05,0.0
PF12722,1.0,,0.0
PF12734,1.0,,0.0
PF12736,0.39,0.65,0.16
PF12738,0.55,0.96,0.01
PF12739,1.0,,0.0
PF12742,1.0,,0.0
PF12743,1.0,,0.0
PF12745,1.0,,0.0
PF12752,0.64,1.83,0.07
PF12755,1.0,,0.0
PF12756,0.43,0.94,0.14
PF12763,0.51,2.19,0.14
PF12765,1.0,,0.0
PF12767,0.5,,0.5
PF12769,1.0,,0.0
PF12770,1.0,,0.0
PF12772,1.0,,0.0
PF12773,1.0,,0.0
PF12774,0.6,2.55,0.07
PF12775,0.49,1.66,0.05
PF12777,0.44,1.33,0.06
PF12780,0.5,1.81,0.06
PF12781,0.53,2.23,0.09
PF12783,0.58,1.45,0.04
PF12796,0.37,1.09,0.16
PF12799,0.52,1.45,0.1
PF12807,1.0,,0.0
PF12810,0.74,2.77,0.05
PF12816,1.0,,0.0
PF12820,1.0,,0.0
PF12826,1.0,,0.0
PF12830,1.0,,0.0
PF12832,0.6,0.8,0.05
PF12836,0.49,1.33,0.11
PF12838,1.0,,0.0
PF12842,1.0,,0.0
PF12845,0.49,0.78,0.04
PF12848,0.65,1.7,0.04
PF12850,1.0,,0.0
PF12851,0.71,2.74,0.02
PF12859,1.0,,0.0
PF12861,1.0,,0.0
PF12862,0.55,1.1,0.34
PF12871,1.0,,0.0
PF12872,0.36,0.71,0.12
PF12874,0.41,1.81,0.08
PF12877,0.66,1.7,0.04
PF12881,0.75,4.0,0.14
PF12884,0.62,3.31,0.27
PF12885,0.66,2.33,0.04
PF12886,0.73,2.62,0.0
PF12894,0.56,0.78,0.25
PF12895,0.46,0.59,0.05
PF12896,1.0,,0.0
PF12901,0.61,1.47,0.04
PF12906,0.6,3.05,0.03
PF12922,1.0,,0.0
PF12923,0.93,5.09,0.07
PF12924,0.77,3.64,0.0
PF12925,0.77,3.06,0.0
PF12926,0.99,4.79,0.0
PF12928,1.0,,0.0
PF12931,0.57,1.46,0.12
PF12932,0.75,3.07,0.05
PF12933,1.0,,0.0
PF12934,1.0,,0.0
PF12936,1.0,,0.0
PF12937,0.44,1.55,0.11
PF12938,1.0,,0.0
PF12940,1.0,,0.0
PF12947,0.53,2.51,0.04
PF12971,1.0,,0.0
PF12972,1.0,,0.0
PF12998,0.55,1.93,0.07
PF12999,1.0,,0.0
PF13000,0.5,,0.5
PF13001,1.0,,0.0
PF13012,0.54,1.01,0.01
PF13015,1.0,,0.0
PF13017,1.0,,0.0
PF13023,1.0,,0.0
PF13085,1.0,,0.0
PF13086,0.24,1.17,0.49
PF13087,0.43,1.04,0.06
PF13088,0.57,1.65,0.08
PF13091,0.55,1.31,0.12
PF13092,1.0,,0.0
PF13094,1.0,,0.0
PF13096,1.0,,0.0
PF13097,1.0,,0.0
PF13167,1.0,,0.0
PF13174,0.6,0.73,0.02
PF13176,0.47,0.98,0.09
PF13177,1.0,,0.0
PF13180,0.67,2.07,0.02
PF13181,0.32,0.65,0.12
PF13191,0.58,0.31,0.09
PF13193,0.52,1.48,0.01
PF13202,0.37,1.81,0.23
PF13229,0.36,0.7,0.14
PF13233,1.0,,0.0
PF13234,1.0,,0.0
PF13236,1.0,,0.0
PF13238,0.56,1.05,0.07
PF13240,1.0,,0.0
PF13242,0.62,2.1,0.02
PF13246,0.42,1.27,0.08
PF13251,1.0,,0.0
PF13270,0.81,3.07,0.01
PF13271,1.0,,0.0
PF13279,1.0,,0.0
PF13281,0.74,2.89,0.0
PF13287,1.0,,0.0
PF13289,0.74,2.85,0.04
PF13293,0.77,3.68,0.02
PF13297,0.73,2.41,0.06
PF13299,1.0,,0.0
PF13300,1.0,,0.0
PF13302,1.0,,0.0
PF13306,0.4,1.13,0.25
PF13307,0.62,2.32,0.06
PF13324,1.0,,0.0
PF13325,1.0,,0.0
PF13328,1.0,,0.0
PF13330,0.6,2.89,0.05
PF13339,1.0,,0.0
PF13341,1.0,,0.0
PF13344,0.52,1.24,0.05
PF13347,0.55,1.12,0.06
PF13349,1.0,,0.0
PF13359,1.0,,0.0
PF13361,1.0,,0.0
PF13365,0.52,1.53,0.07
PF13369,1.0,,0.0
PF13374,0.48,1.39,0.16
PF13378,1.0,,0.0
PF13383,1.0,,0.0
PF13385,0.37,0.6,0.11
PF13392,1.0,,0.0
PF13393,0.67,1.98,0.02
PF13402,0.87,4.17,0.0
PF13405,0.6,1.99,0.07
PF13410,0.57,1.73,0.06
PF13414,0.44,1.12,0.06
PF13415,1.0,,0.0
PF13417,0.48,0.96,0.04
PF13419,1.0,,0.0
PF13423,1.0,,0.0
PF13424,0.37,0.88,0.12
PF13426,0.49,1.87,0.11
PF13431,1.0,,0.0
PF13432,0.29,0.45,0.2
PF13439,1.0,,0.0
PF13450,0.44,1.43,0.2
PF13460,0.57,0.19,0.12
PF13465,0.76,4.14,0.01
PF13469,0.89,4.29,0.0
PF13472,0.85,3.93,0.0
PF13476,1.0,,0.0
PF13481,1.0,,0.0
PF13483,1.0,,0.0
PF13489,0.55,0.39,0.24
PF13499,0.37,1.3,0.11
PF13506,1.0,,0.0
PF13507,1.0,,0.0
PF13510,1.0,,0.0
PF13513,0.53,0.44,0.01
PF13516,0.45,1.46,0.08
PF13517,0.47,0.78,0.03
PF13519,0.47,0.98,0.04
PF13520,0.43,1.61,0.18
PF13522,0.63,2.28,0.15
PF13532,0.35,0.5,0.21
PF13534,1.0,,0.0
PF13537,1.0,,0.0
PF13540,1.0,,0.0
PF13543,1.0,,0.0
PF13553,0.76,2.73,0.0
PF13558,1.0,,0.0
PF13561,0.49,1.26,0.03
PF13570,1.0,,0.0
PF13574,1.0,,0.0
PF13589,0.4,1.47,0.26
PF13593,1.0,,0.0
PF13602,0.54,0.99,0.08
PF13604,1.0,,0.0
PF13616,1.0,,0.0
PF13620,0.46,1.55,0.13
PF13621,0.41,0.95,0.11
PF13622,1.0,,0.0
PF13625,1.0,,0.0
PF13637,0.42,1.17,0.12
PF13638,0.47,0.77,0.11
PF13639,0.5,2.69,0.04
PF13640,0.47,1.67,0.12
PF13641,0.87,4.39,0.02
PF13646,0.46,0.62,0.07
PF13649,0.42,0.65,0.09
PF13656,0.83,3.47,0.0
PF13660,1.0,,0.0
PF13661,1.0,,0.0
PF13664,1.0,,0.0
PF13669,1.0,,0.0
PF13671,0.37,0.92,0.19
PF13676,0.48,0.51,0.06
PF13679,0.56,0.4,0.11
PF13691,1.0,,0.0
PF13695,0.5,1.78,0.07
PF13696,0.79,3.71,0.0
PF13704,0.75,3.08,0.01
PF13705,0.61,0.82,0.01
PF13716,0.41,1.03,0.11
PF13718,1.0,,0.0
PF13725,1.0,,0.0
PF13733,0.61,2.63,0.05
PF13757,0.72,1.97,0.01
PF13764,1.0,,0.0
PF13765,0.55,1.83,0.01
PF13768,0.39,0.76,0.09
PF13771,0.47,1.87,0.07
PF13772,1.0,,0.0
PF13774,0.45,1.26,0.12
PF13775,1.0,,0.0
PF13778,0.55,1.37,0.01
PF13793,0.77,3.22,0.01
PF13802,0.56,1.79,0.05
PF13804,0.85,4.84,0.09
PF13812,1.0,,0.0
PF13815,0.75,2.58,0.0
PF13820,1.0,,0.0
PF13821,1.0,,0.0
PF13831,0.63,3.33,0.05
PF13832,0.57,2.36,0.02
PF13833,0.35,1.06,0.14
PF13836,0.62,1.64,0.02
PF13837,0.6,2.31,0.07
PF13838,0.71,2.62,0.04
PF13840,0.63,2.05,0.01
PF13841,0.45,1.93,0.01
PF13842,1.0,,0.0
PF13843,0.56,1.68,0.01
PF13844,1.0,,0.0
PF13846,0.61,4.78,0.38
