pfam_id,fasta_seqs,sto_lines
PF18001,1,7
PF18004,1,7
PF18005,1,7
PF18012,3,11
PF18016,7,19
PF18017,1,7
PF18018,1,7
PF18020,6,17
PF18026,1,7
PF18027,6,17
PF18028,1,7
PF18031,2,9
PF18035,2,9
PF18036,1,7
PF18037,1,7
PF18038,2,9
PF18039,4,13
PF18044,7,19
PF18048,1,7
PF18049,1,12
PF18051,1,7
PF18055,1,7
PF18072,1,7
PF18076,1,7
PF18077,1,7
PF18084,1,7
PF18086,2,9
PF18091,1,7
PF18097,1,7
PF18098,1,7
PF18100,4,13
PF18101,1,7
PF18102,5,15
PF18104,10,25
PF18108,2,9
PF18109,2,9
PF18110,1,7
PF18111,2,9
PF18112,3,11
PF18114,1,7
PF18115,1,7
PF18116,2,9
PF18118,2,9
PF18119,3,11
PF18121,1,7
PF18122,1,7
PF18124,3,11
PF18127,1,7
PF18129,1,7
PF18130,1,7
PF18131,1,7
PF18136,1,12
PF18137,1,7
PF18139,8,40
PF18140,1,7
PF18141,1,7
PF18147,1,7
PF18148,4,13
PF18149,1,7
PF18150,4,13
PF18151,2,9
PF18162,1,7
PF18190,1,7
PF18192,1,7
PF18193,3,11
PF18198,14,33
PF18199,16,107
PF18201,4,13
PF18207,1,7
PF18210,1,7
PF18212,2,9
PF18253,3,11
PF18256,1,7
PF18262,1,7
PF18263,1,7
PF18264,2,9
PF18265,1,7
PF18266,1,7
PF18267,1,7
PF18278,1,7
PF18279,1,7
PF18282,1,7
PF18289,1,7
PF18290,1,7
PF18292,2,9
PF18293,2,9
PF18295,1,7
PF18296,2,16
PF18300,1,7
PF18307,1,7
PF18308,3,11
PF18323,1,7
PF18326,2,9
PF18332,1,12
PF18334,1,12
PF18336,3,11
PF18345,2,9
PF18346,4,13
PF18358,1,7
PF18359,1,7
PF18360,2,9
PF18362,6,17
PF18366,5,15
PF18371,2,9
PF18372,5,15
PF18373,4,13
PF18375,2,9
PF18376,1,7
PF18377,4,13
PF18379,4,13
PF18382,2,9
PF18383,1,7
PF18384,2,9
PF18385,2,9
PF18386,2,9
PF18387,3,11
PF18391,1,7
PF18392,2,9
PF18394,2,16
PF18396,2,9
PF18397,2,16
PF18400,2,9
PF18401,2,9
PF18402,2,16
PF18403,2,16
PF18404,2,16
PF18408,2,9
PF18409,1,7
PF18410,2,9
PF18411,2,9
PF18414,2,9
PF18418,1,7
PF18420,1,7
PF18422,1,7
PF18424,1,7
PF18428,1,7
PF18432,1,7
PF18434,1,7
PF18436,2,9
PF18437,1,7
PF18439,1,7
PF18440,1,7
PF18442,1,7
PF18445,1,7
PF18447,1,7
PF18450,1,7
PF18452,6,17
PF18453,1,7
PF18455,1,7
PF18459,1,7
PF18461,1,7
PF18463,1,7
PF18464,1,7
PF18474,1,12
PF18479,1,7
PF18485,1,7
PF18486,1,7
PF18487,1,7
PF18503,1,7
PF18517,2,9
PF18521,1,7
PF18552,1,7
PF18553,1,7
PF18554,1,7
PF18561,3,11
PF18567,2,9
PF18568,4,13
PF18569,1,7
PF18574,4,13
PF18577,1,7
PF18580,2,9
PF18581,2,9
PF18584,2,9
PF18587,1,7
PF18589,2,9
PF18594,1,7
PF18597,1,7
PF18606,2,9
PF18608,1,7
PF18611,2,9
PF18613,1,7
PF18617,1,7
PF18619,1,7
PF18633,1,7
PF18635,2,9
PF18658,7,19
PF18694,1,7
PF18695,4,13
PF18696,2,9
PF18699,1,7
PF18700,3,11
PF18703,1,7
PF18704,1,7
PF18706,1,7
PF18707,1,7
PF18716,1,7
PF18717,1,7
PF18720,4,13
PF18727,34,73
PF18738,1,7
PF18755,2,9
PF18770,1,7
PF18771,1,7
PF18772,1,7
PF18773,1,7
PF18774,1,7
PF18775,1,12
PF18777,1,7
PF18779,1,7
PF18782,10,48
PF18784,1,7
PF18786,2,9
PF18787,1,7
PF18797,2,9
PF18800,1,7
PF18806,1,7
PF18808,2,9
PF18816,1,7
PF18826,1,7
PF18829,2,9
PF18831,1,7
PF18837,1,7
PF18861,2,9
PF18872,46,97
PF18875,4,13
PF18876,4,24
PF18890,1,7
PF18891,1,7
PF18911,1,7
PF18913,2,9
PF18972,1,7
PF18995,3,29
PF19016,1,7
PF19018,3,11
PF19026,5,15
PF19028,17,39
PF19030,128,261
PF19031,4,13
PF19032,3,11
PF19033,4,13
PF19035,6,17
PF19036,4,13
PF19037,4,24
PF19038,4,13
PF19039,3,11
PF19046,19,43
PF19047,6,17
PF19052,3,29
PF19055,5,41
PF19056,5,41
PF19057,5,15
PF19088,2,9
PF19179,2,9
PF19188,3,20
PF19193,2,16
PF19221,12,29
PF19236,25,55
PF19252,1,7
PF19256,2,9
PF19269,1,7
PF19270,1,12
PF19272,3,11
PF19273,1,27
PF19274,3,65
PF19277,3,29
PF19278,1,7
PF19279,1,7
PF19280,2,16
PF19281,2,16
PF19282,1,22
PF19283,1,17
PF19284,1,7
PF19285,1,7
PF19286,2,9
PF19292,3,20
PF19302,1,12
PF19303,2,9
PF19304,1,7
PF19305,1,7
PF19309,3,20
PF19311,4,13
PF19314,4,13
PF19316,1,17
PF19317,11,27
PF19318,1,12
PF19321,1,12
PF19323,1,7
PF19324,1,7
PF19325,1,7
PF19326,3,38
PF19329,2,9
PF19330,1,7
PF19332,1,7
PF19333,1,7
PF19334,1,12
PF19336,1,7
PF19337,1,7
PF19338,1,7
PF19339,1,7
PF19340,1,12
PF19341,1,7
PF19418,1,12
PF19420,1,12
PF19421,2,30
PF19422,3,20
PF19423,1,42
PF19424,1,22
PF19426,2,16
PF19427,1,17
PF19428,1,7
PF19430,1,12
PF19431,1,37
PF19432,1,27
PF19433,1,7
PF19434,1,12
PF19435,1,7
PF19437,1,7
PF19438,1,12
PF19439,1,22
PF19440,2,23
PF19441,2,23
PF19442,1,7
PF19444,1,12
PF19445,1,7
PF19518,2,30
PF19520,2,9
PF19525,2,9
PF19532,2,9
PF19533,1,12
PF19536,1,12
PF19548,2,9
PF19566,1,12
PF19627,2,9
PF19675,1,12
PF19687,1,12
PF19699,3,20
PF19704,1,22
PF19710,1,7
PF19712,1,12
PF19718,1,12
PF19722,2,23
PF19725,1,12
PF19729,1,17
PF19737,1,12
PF19743,2,9
PF19745,1,17
PF19913,1,7
PF19914,1,7
PF20010,2,9
PF20023,2,9
PF20053,1,7
PF20067,1,7
PF20143,1,7
PF20144,2,9
PF20145,2,9
PF20165,2,9
PF20166,3,11
PF20168,3,56
PF20170,9,23
PF20173,2,9
PF20175,1,22
PF20179,2,16
PF20180,1,7
PF20206,1,52
PF20210,2,16
PF20252,3,20
PF20256,2,16
PF20258,1,7
PF20259,1,7
PF20262,1,32
PF20266,11,27
PF20267,2,9
PF20268,1,7
PF20302,3,11
PF20309,3,11
PF20406,2,9
PF20408,2,16
PF20412,3,11
PF20413,1,32
PF20416,1,12
PF20417,1,7
PF20421,11,27
PF20422,11,27
PF20425,3,29
PF20426,4,24
PF20427,1,7
PF20433,3,11
PF20443,2,16
PF20468,1,12
PF20470,2,9
PF20478,1,7
PF20479,1,7
PF20490,2,9
PF20491,1,12
PF20492,4,13
PF20500,1,27
PF20502,1,27
PF20504,1,7
PF20510,1,12
PF20511,1,7
PF20512,1,7
PF20514,1,7
PF20517,1,7
PF20518,1,12
PF20519,7,36
PF20520,2,9
PF20588,1,7
PF20624,2,9
PF20625,1,7
PF20626,2,9
PF20627,2,9
PF20634,1,7
PF20635,1,7
PF20636,1,7
PF20637,1,7
PF20638,1,7
PF20641,1,7
PF20642,1,12
PF20643,1,7
PF20644,1,7
PF20645,1,7
PF20649,1,12
PF20651,2,9
PF20652,1,12
PF20653,1,17
PF20654,1,12
PF20655,1,12
PF20662,1,12
PF20663,1,7
PF20665,1,12
PF20666,1,7
PF20667,1,7
PF20669,1,7
PF20671,1,12
PF20688,2,16
PF20691,2,16
PF20692,2,30
PF20694,2,9
PF20718,1,7
PF20719,1,7
PF20721,1,7
PF20723,3,11
PF20741,1,7
PF20742,1,7
PF20743,1,7
PF20750,3,11
PF20770,1,12
PF20771,3,29
PF20772,1,7
PF20783,1,7
PF20784,1,7
PF20789,1,7
PF20801,2,30
PF20804,1,7
PF20805,18,80
PF20806,11,52
PF20808,1,7
PF20809,1,12
PF20810,1,12
PF20811,1,7
PF20825,1,7
PF20826,5,15
PF20827,1,7
PF20838,2,9
PF20844,2,9
PF20845,1,7
PF20846,11,27
PF20847,1,12
PF20853,1,7
PF20854,1,7
PF20864,3,11
PF20865,2,16
PF20867,1,7
PF20868,6,17
PF20869,8,21
PF20870,2,16
PF20871,2,9
PF20878,3,11
PF20884,3,11
PF20885,6,17
PF20886,3,11
PF20887,3,11
PF20902,1,7
PF20908,1,12
PF20910,1,7
PF20912,1,7
PF20917,1,7
PF20920,1,7
PF20922,1,7
PF20923,1,7
PF20924,1,7
PF20925,1,12
PF20926,1,7
PF20927,1,32
PF20929,4,13
PF20930,1,7
PF20931,1,7
PF20932,1,7
PF20936,1,7
PF20946,1,7
PF20960,1,7
PF20965,5,15
PF20974,2,9
PF20979,1,12
PF20981,1,7
PF20985,1,7
PF20989,2,9
PF20996,1,7
PF20998,1,12
PF21000,1,7
PF21002,3,11
PF21007,1,17
PF21008,3,11
PF21009,2,16
PF21010,18,41
PF21013,1,17
PF21014,2,9
PF21019,4,13
PF21020,3,11
PF21021,2,9
PF21022,6,17
PF21023,1,7
PF21026,6,17
PF21029,1,7
PF21030,1,12
PF21031,1,12
PF21032,4,24
PF21033,3,20
PF21034,1,17
PF21035,1,12
PF21037,1,7
PF21038,1,7
PF21039,1,7
PF21040,1,12
PF21041,5,28
PF21044,1,22
PF21045,1,22
PF21047,8,40
PF21049,1,22
PF21050,1,7
PF21051,1,7
PF21052,2,9
PF21054,2,16
PF21055,4,13
PF21056,2,9
PF21057,1,7
PF21058,2,23
PF21059,1,7
PF21071,2,9
PF21089,1,7
PF21091,1,7
PF21092,1,7
PF21093,1,17
PF21094,1,7
PF21097,3,11
PF21098,4,13
PF21099,2,9
PF21103,1,7
PF21108,1,7
PF21114,2,9
PF21115,2,9
PF21116,2,9
PF21119,3,29
PF21122,2,9
PF21123,1,7
PF21125,2,9
PF21126,2,9
PF21127,2,9
PF21128,1,7
PF21131,1,7
PF21136,1,7
PF21137,1,7
PF21138,1,7
PF21143,1,7
PF21144,1,7
PF21145,2,9
PF21146,3,11
PF21147,2,9
PF21148,3,11
PF21149,1,7
PF21151,1,7
PF21153,1,7
PF21154,1,7
PF21161,2,9
PF21162,1,7
PF21165,1,7
PF21166,1,7
PF21169,1,7
PF21170,1,7
PF21171,1,7
PF21174,1,7
PF21177,2,9
PF21178,1,7
PF21180,1,7
PF21182,2,9
PF21183,1,7
PF21188,1,7
PF21192,1,7
PF21193,1,7
PF21195,3,11
PF21198,1,7
PF21199,3,20
PF21200,1,7
PF21202,1,7
PF21203,1,7
PF21206,2,9
PF21207,1,7
PF21208,1,7
PF21215,1,7
PF21219,1,7
PF21222,2,9
PF21223,1,7
PF21225,4,13
PF21227,2,9
PF21229,1,7
PF21233,1,7
PF21235,1,7
PF21236,1,7
PF21237,1,7
PF21238,1,12
PF21240,1,7
PF21242,1,7
PF21243,1,7
PF21245,1,7
PF21246,2,16
PF21251,1,7
PF21255,3,11
PF21257,1,7
PF21260,2,9
PF21261,1,7
PF21262,1,7
PF21264,1,7
PF21266,1,7
PF21267,2,9
PF21271,2,9
PF21272,2,9
PF21273,2,9
PF21276,4,13
PF21282,1,7
PF21283,2,9
PF21284,1,7
PF21286,1,7
PF21287,1,7
PF21288,1,7
PF21289,1,7
PF21290,4,13
PF21292,3,11
PF21296,1,7
PF21297,2,9
PF21298,1,7
PF21299,1,7
PF21308,1,7
PF21309,1,7
PF21310,2,9
PF21314,3,11
PF21315,1,7
PF21316,1,7
PF21317,4,13
PF21318,1,7
PF21319,5,15
PF21322,3,11
PF21323,4,13
PF21324,1,12
PF21325,1,7
PF21326,3,11
PF21330,1,7
PF21333,2,9
PF21335,1,7
PF21336,1,7
PF21339,4,13
PF21341,1,7
PF21343,2,9
PF21353,3,11
PF21354,7,19
PF21355,6,17
PF21357,1,7
PF21358,2,9
PF21361,2,9
PF21362,3,11
PF21363,2,9
PF21364,3,11
PF21365,11,27
PF21366,2,9
PF21367,1,7
PF21369,1,7
PF21371,1,7
PF21373,1,7
PF21375,1,7
PF21376,4,13
PF21381,3,11
PF21382,1,7
PF21383,1,7
PF21385,2,9
PF21386,1,7
PF21388,2,9
PF21389,2,9
PF21392,1,7
PF21395,1,7
PF21399,1,7
PF21402,1,7
PF21403,2,9
PF21404,1,7
PF21405,1,7
PF21406,1,7
PF21408,2,9
PF21413,1,7
PF21417,1,7
PF21436,1,7
PF21459,1,7
PF21460,1,7
PF21467,4,13
PF21471,18,41
PF21473,2,9
PF21477,4,13
PF21478,1,7
PF21479,3,11
PF21481,3,11
PF21485,3,11
PF21494,2,9
PF21505,1,12
PF21516,1,7
PF21520,3,11
PF21521,1,7
PF21524,4,13
PF21528,7,19
PF21530,1,7
PF21532,1,12
PF21533,2,9
PF21536,1,7
PF21538,1,7
PF21539,1,7
PF21541,1,7
PF21547,1,7
PF21548,1,12
PF21549,17,39
PF21581,6,17
PF21587,1,7
PF21588,1,12
PF21589,1,7
PF21590,1,7
PF21594,1,7
PF21599,1,7
PF21600,2,9
PF21605,2,9
PF21632,1,7
PF21633,1,7
PF21634,2,9
PF21635,1,7
PF21636,1,7
PF21638,1,7
PF21639,1,7
PF21646,1,7
PF21669,1,7
PF21670,1,7
PF21672,6,17
PF21673,1,7
PF21674,1,7
PF21680,1,7
PF21692,2,9
PF21696,2,9
PF21700,6,17
PF21701,1,7
PF21704,1,7
PF21708,1,7
PF21711,1,7
PF21712,2,9
PF21717,1,7
PF21718,2,9
PF21719,1,12
PF21720,1,12
PF21728,1,7
PF21730,1,7
PF21731,2,9
PF21744,2,9
PF21771,1,12
PF21772,1,12
PF21773,2,16
PF21787,1,7
PF21788,1,7
PF21789,1,7
PF21792,2,9
PF21794,1,7
PF21797,6,17
PF21800,1,7
PF21801,2,9
PF21823,1,7
PF21824,12,29
PF21854,1,7
PF21855,1,7
PF21865,6,17
PF21870,1,7
PF21875,2,9
PF21877,1,7
PF21883,1,7
PF21884,2,9
PF21885,1,7
PF21886,1,7
PF21890,2,9
PF21892,1,7
PF21895,1,12
PF21896,8,21
PF21901,2,9
PF21909,2,9
PF21913,1,7
PF21924,1,7
PF21925,1,7
PF21928,1,7
PF21933,1,7
PF21936,1,7
PF21938,2,9
PF21945,1,7
PF21948,2,16
PF21949,1,7
PF21950,1,7
PF21951,1,7
PF21952,1,7
PF21954,1,7
PF21960,3,11
PF21964,1,7
PF21970,1,7
PF21971,1,7
PF21972,2,9
PF21974,1,7
PF21975,1,7
PF21976,1,7
PF21978,1,7
PF21985,1,7
PF21989,12,29
PF21990,4,13
PF21998,3,11
PF21999,2,9
PF22001,1,7
PF22002,1,7
PF22004,1,7
PF22005,1,7
PF22009,1,7
PF22012,2,9
PF22030,1,7
PF22037,1,12
PF22042,2,9
PF22050,1,7
PF22060,1,7
PF22061,2,9
PF22062,1,7
PF22064,1,7
PF22065,1,7
PF22066,1,7
PF22067,1,7
PF22068,1,7
PF22069,1,7
PF22070,1,12
PF22073,1,7
PF22074,1,7
PF22076,1,7
PF22078,1,7
PF22099,1,12
PF22110,1,7
PF22117,1,7
PF22151,1,7
PF22191,13,31
PF22195,1,7
PF22198,1,7
PF22215,1,7
PF22241,2,16
PF22248,1,12
PF22249,1,12
PF22257,1,7
PF22259,1,7
PF22261,1,7
PF22286,1,7
PF22298,1,7
PF22314,2,16
PF22327,2,9
PF22330,1,12
PF22352,12,29
PF22379,1,7
PF22435,1,7
PF22441,6,17
PF22456,1,7
PF22458,1,7
PF22461,1,7
PF22466,1,7
PF22486,6,17
PF22493,1,17
PF22516,1,7
PF22524,2,9
PF22527,1,7
PF22528,9,44
PF22534,1,7
PF22536,1,7
PF22540,1,7
PF22543,1,7
PF22544,5,15
PF22562,7,19
PF22566,6,17
PF22567,1,7
PF22572,2,9
PF22573,1,7
PF22574,1,7
PF22580,1,7
PF22581,1,7
PF22584,1,17
PF22586,9,23
PF22589,1,7
PF22591,1,17
PF22593,1,7
PF22594,6,17
PF22595,1,7
PF22597,2,9
PF22600,8,21
PF22601,2,9
PF22602,4,13
PF22603,2,9
PF22605,1,7
PF22606,1,7
PF22611,1,7
PF22614,8,21
PF22622,1,7
PF22623,3,11
PF22624,1,7
PF22627,1,7
PF22628,6,17
PF22631,4,13
PF22634,1,7
PF22645,1,7
PF22646,3,11
PF22648,1,7
PF22661,2,9
PF22666,1,7
PF22667,2,9
PF22669,10,48
PF22675,6,17
PF22687,1,7
PF22689,1,7
PF22691,1,7
PF22697,29,63
PF22699,5,28
PF22700,1,7
PF22705,18,41
PF22706,2,9
PF22725,3,11
PF22732,1,7
PF22749,2,16
PF22766,1,7
PF22770,1,7
PF22774,1,12
PF22777,1,7
PF22779,1,7
PF22781,1,7
PF22782,1,7
PF22784,2,9
PF22785,7,19
PF22788,1,12
PF22794,2,9
PF22795,1,7
PF22821,2,9
PF22824,1,7
PF22830,1,7
PF22831,1,7
PF22833,1,7
PF22834,1,7
PF22838,1,7
PF22840,1,7
PF22841,1,7
PF22843,1,7
PF22844,1,12
PF22846,1,12
PF22849,1,7
PF22850,2,16
PF22851,1,7
PF22854,5,15
PF22855,1,12
PF22873,1,7
PF22878,1,7
PF22883,1,7
PF22890,1,7
PF22891,1,7
PF22892,1,7
PF22894,1,7
PF22898,3,11
PF22899,1,7
PF22900,3,11
PF22901,5,15
PF22902,3,11
PF22904,6,17
PF22907,1,7
PF22908,3,11
PF22911,1,7
PF22912,1,7
PF22913,1,7
PF22914,6,17
PF22916,1,12
PF22919,4,13
PF22921,1,12
PF22923,3,11
PF22924,4,13
PF22927,1,7
PF22928,1,7
PF22929,1,12
PF22930,2,9
PF22931,2,9
PF22934,1,7
PF22935,1,7
PF22937,1,7
PF22940,1,12
PF22941,2,9
PF22944,3,11
PF22945,1,7
PF22946,1,7
PF22947,1,7
PF22948,1,7
PF22949,1,7
PF22951,1,7
PF22955,1,7
PF22956,3,20
PF22957,2,9
PF22958,1,12
PF22959,2,9
PF22960,3,11
PF22961,1,7
PF22962,2,9
PF22963,2,9
PF22964,3,20
PF22965,1,7
PF22967,2,9
PF22968,2,9
PF22969,2,9
PF22971,3,11
PF22972,3,11
PF22975,4,13
PF22976,5,15
PF22981,1,7
PF22983,1,7
PF22984,1,7
PF22985,2,9
PF22986,2,9
PF22987,3,11
PF22988,3,11
PF22989,3,11
PF22990,1,7
PF22999,1,12
PF23001,1,7
PF23002,2,16
PF23004,3,11
PF23009,1,7
PF23010,2,9
PF23011,4,13
PF23012,5,15
PF23013,1,7
PF23014,2,9
PF23015,2,9
PF23021,1,7
PF23022,1,7
PF23023,2,16
PF23024,3,11
PF23025,3,11
PF23028,1,7
PF23030,3,11
PF23031,2,9
PF23032,2,9
PF23035,2,9
PF23036,1,12
PF23037,1,7
PF23039,5,15
PF23040,3,11
PF23042,1,7
PF23043,1,7
PF23044,1,7
PF23046,1,7
PF23048,1,7
PF23050,3,11
PF23052,3,11
PF23053,1,7
PF23054,2,9
PF23057,1,7
PF23058,1,7
PF23066,1,7
PF23075,2,9
PF23077,1,7
PF23078,4,13
PF23079,2,9
PF23081,2,9
PF23082,4,13
PF23083,2,9
PF23084,1,7
PF23085,3,11
PF23086,1,7
PF23087,2,16
PF23089,2,9
PF23090,1,12
PF23091,2,9
PF23092,3,11
PF23093,4,13
PF23094,1,7
PF23096,1,12
PF23097,1,7
PF23098,8,59
PF23099,1,12
PF23101,1,7
PF23102,1,7
PF23103,1,7
PF23104,1,7
PF23105,8,21
PF23106,20,45
PF23107,1,7
PF23108,1,7
PF23109,1,7
PF23110,3,11
PF23113,1,7
PF23116,1,7
PF23122,1,7
PF23123,2,16
PF23128,1,7
PF23134,1,7
PF23135,1,7
PF23138,2,9
PF23141,3,11
PF23142,3,11
PF23143,1,7
PF23144,5,15
PF23145,2,9
PF23146,1,7
PF23150,1,7
PF23154,1,7
PF23160,3,11
PF23165,2,9
PF23168,2,9
PF23170,3,11
PF23171,7,19
PF23172,3,11
PF23175,1,7
PF23178,2,9
PF23183,1,7
PF23187,1,7
PF23188,2,9
PF23191,1,7
PF23192,3,11
PF23193,3,11
PF23194,3,11
PF23195,5,15
PF23198,2,9
PF23202,1,7
PF23203,2,9
PF23204,2,9
PF23206,1,7
PF23208,1,7
PF23210,6,62
PF23211,1,7
PF23215,1,12
PF23219,4,13
PF23220,1,12
PF23221,4,24
PF23222,2,9
PF23223,1,7
PF23224,1,7
PF23225,7,19
PF23226,1,12
PF23227,7,36
PF23230,1,7
PF23231,3,29
PF23233,1,7
PF23240,2,9
PF23241,2,9
PF23242,1,7
PF23243,1,12
PF23244,6,17
PF23245,1,7
PF23246,2,9
PF23248,1,7
PF23249,1,7
PF23250,1,7
PF23251,1,7
PF23252,1,7
PF23253,1,7
PF23254,2,9
PF23260,2,9
PF23261,2,9
PF23263,2,9
PF23265,2,9
PF23267,2,9
PF23268,3,11
PF23271,3,11
PF23277,1,7
PF23278,4,13
PF23281,1,12
PF23283,4,13
PF23284,1,7
PF23287,1,7
PF23288,1,7
PF23289,3,11
PF23290,1,7
PF23291,1,7
PF23294,2,9
PF23295,1,12
PF23298,1,7
PF23301,8,21
PF23302,1,7
PF23304,1,7
PF23307,1,7
PF23308,2,9
PF23312,3,11
PF23313,1,7
PF23314,2,9
PF23316,1,7
PF23317,8,59
PF23319,1,7
PF23320,1,7
PF23321,11,27
PF23322,2,9
PF23323,2,9
PF23325,1,7
PF23326,1,7
PF23327,1,7
PF23329,2,9
PF23330,1,7
PF23331,2,9
PF23332,2,9
PF23333,2,9
PF23334,18,41
PF23335,1,12
PF23337,1,7
PF23338,1,7
PF23339,1,7
PF23341,1,12
PF23342,1,12
PF23344,13,31
PF23345,1,12
PF23347,1,12
PF23349,1,7
PF23350,1,7
PF23351,1,7
PF23352,1,7
PF23353,1,7
PF23354,1,12
PF23355,1,12
PF23356,1,12
PF23358,1,7
PF23360,1,7
PF23361,1,7
PF23362,1,7
PF23377,1,12
PF23381,5,28
PF23383,1,17
PF23385,1,12
PF23387,3,11
PF23389,1,12
PF23390,1,12
PF23393,1,12
PF23405,1,7
PF23406,1,7
PF23409,11,52
PF23410,1,12
PF23411,1,12
PF23412,1,7
PF23414,11,52
PF23415,2,9
PF23417,1,7
PF23419,1,12
PF23431,1,7
PF23440,1,17
PF23445,5,15
PF23450,1,7
PF23456,4,13
PF23459,9,23
PF23460,1,7
PF23461,1,7
PF23464,2,9
PF23466,2,9
PF23469,2,9
PF23481,5,15
PF23486,5,15
PF23487,5,15
PF23489,1,7
PF23490,1,7
PF23517,2,9
PF23524,3,11
PF23538,4,13
PF23541,1,7
PF23546,1,7
PF23553,1,7
PF23554,5,41
PF23555,1,7
PF23556,1,12
PF23557,5,28
PF23558,3,11
PF23560,3,11
PF23561,19,43
PF23562,1,7
PF23563,1,7
PF23564,1,7
PF23565,1,12
PF23567,2,9
PF23570,2,9
PF23571,1,7
PF23572,1,7
PF23573,1,7
PF23574,1,7
PF23575,2,9
PF23578,2,9
PF23579,1,7
PF23580,1,7
PF23583,2,9
PF23586,1,12
PF23587,2,9
PF23588,2,9
PF23590,1,12
PF23591,2,9
PF23592,4,13
PF23593,2,9
PF23594,1,7
PF23597,2,9
PF23598,18,80
PF23599,2,9
PF23602,1,7
PF23604,1,7
PF23606,1,12
PF23609,1,12
PF23610,1,7
PF23611,7,19
PF23612,2,9
PF23613,1,7
PF23619,1,7
PF23620,2,9
PF23629,1,7
PF23630,2,9
PF23632,2,9
PF23637,2,9
PF23640,2,9
PF23643,1,7
PF23647,1,7
PF23649,1,12
PF23651,1,7
PF23652,1,12
PF23659,1,7
PF23660,3,11
PF23661,1,7
PF23663,1,7
PF23665,2,9
PF23667,1,7
PF23668,2,9
PF23669,1,7
PF23670,1,7
PF23679,2,9
PF23699,1,7
PF23701,1,7
PF23702,1,12
PF23704,1,7
PF23708,2,9
PF23723,1,12
PF23726,3,29
PF23727,2,23
PF23730,2,9
PF23731,1,12
PF23733,2,9
PF23735,2,9
PF23736,1,7
PF23738,1,7
PF23740,1,7
PF23743,1,12
PF23744,1,22
PF23745,1,7
PF23747,1,7
PF23748,1,12
PF23751,1,17
PF23752,1,17
PF23753,1,17
PF23756,2,16
PF23758,1,12
PF23760,3,20
PF23761,3,20
PF23762,2,16
PF23769,1,12
PF23770,1,17
PF23774,1,12
PF23775,1,12
PF23777,1,12
PF23782,1,7
PF23788,1,17
PF23797,1,12
PF23860,1,7
PF23861,1,7
PF23869,1,12
PF23878,1,7
PF23894,3,11
PF23925,1,12
PF23936,1,7
PF23943,1,7
PF23949,1,7
PF23953,2,9
PF23998,1,7
PF23999,1,12
PF24006,1,7
PF24017,1,17
PF24031,1,7
PF24048,4,13
PF24055,2,9
PF24056,3,11
PF24064,1,7
PF24065,1,7
PF24066,1,7
PF24079,1,7
PF24080,2,9
PF24082,1,7
PF24094,2,9
PF24099,1,7
PF24101,1,7
PF24102,1,7
PF24105,2,23
PF24123,2,9
PF24138,2,9
PF24139,2,9
PF24140,2,9
PF24147,2,9
PF24150,2,9
PF24160,1,7
PF24161,1,27
PF24173,1,12
PF24176,1,12
PF24179,2,16
PF24181,1,12
PF24234,1,7
PF24235,2,9
PF24237,1,7
PF24245,1,7
PF24291,1,7
PF24293,1,17
PF24306,1,7
PF24310,1,7
PF24311,1,7
PF24317,3,11
PF24324,2,9
PF24329,4,13
PF24354,1,7
PF24356,1,7
PF24357,4,13
PF24384,1,7
PF24385,1,7
PF24394,1,12
PF24419,1,7
PF24436,1,17
PF24437,1,7
PF24456,4,13
PF24467,1,12
PF24468,1,7
PF24472,1,7
PF24478,1,7
PF24479,7,19
PF24480,1,7
PF24484,1,7
PF24485,1,7
PF24487,1,12
PF24492,1,7
PF24493,1,12
PF24495,1,7
PF24498,2,9
PF24499,2,9
PF24501,2,9
PF24506,1,12
PF24507,1,7
PF24508,1,7
PF24509,1,7
PF24510,1,7
PF24515,1,12
PF24516,1,7
PF24518,1,7
PF24520,1,12
PF24521,1,7
PF24522,3,11
PF24525,3,20
PF24528,1,7
PF24529,1,7
PF24532,1,7
PF24533,1,7
PF24536,6,32
PF24540,1,7
PF24541,1,7
PF24542,1,7
PF24544,1,7
PF24545,1,12
PF24546,1,12
PF24548,1,7
PF24555,2,9
PF24556,1,7
PF24560,1,7
PF24562,4,13
PF24566,1,12
PF24567,1,7
PF24569,1,12
PF24570,1,7
PF24571,4,24
PF24573,1,7
PF24578,1,7
PF24597,2,16
PF24598,2,30
PF24601,2,16
PF24605,2,9
PF24606,5,28
PF24609,11,27
PF24617,1,7
PF24618,1,12
PF24630,2,9
PF24652,3,11
PF24654,1,7
PF24656,4,13
PF24660,1,7
PF24667,1,12
PF24668,1,7
PF24669,2,9
PF24671,1,7
PF24681,37,233
PF24690,2,9
PF24694,3,11
PF24695,3,11
PF24742,2,9
PF24757,2,9
PF24759,1,7
PF24760,1,7
PF24761,1,7
PF24762,3,29
PF24768,2,16
PF24770,1,7
PF24771,1,7
PF24778,1,7
PF24779,1,7
PF24780,2,16
PF24781,1,7
PF24782,2,16
PF24783,1,12
PF24785,1,7
PF24786,1,7
PF24787,1,7
PF24795,2,9
PF24796,1,12
PF24797,2,16
PF24798,1,7
PF24805,1,12
PF24807,3,20
PF24810,1,7
PF24812,1,7
PF24814,1,12
PF24815,1,7
PF24816,1,7
PF24817,1,12
PF24824,1,7
PF24827,2,9
PF24842,1,7
PF24857,1,7
PF24858,1,7
PF24863,1,12
PF24871,4,46
PF24874,2,16
PF24882,1,7
PF24883,2,9
